street,city,state,zip,beds,baths,sq__ft,sale_date,price,latitude,longitude,s_price,n_price,s_sq__ft,n_sq__ft,b_price,p_price,d_Condo,d_Multi-Family,d_Residential,d_Unkown
4010 ALEX LN,CARMICHAEL,CA,95608,2,2,1326,2008-05-21T00:00:00Z,250134.0,38.637028,-121.31296299999998,0.13732605021016606,0.281444773158794,0.02433544050751956,0.2277567846100997,2,7,1.0,0.0,0.0,0.0
4901 MILLNER WAY,ELK GROVE,CA,95757,3,2,1843,2008-05-21T00:00:00Z,254200.0,38.38692,-121.447349,0.16735840252813708,0.2860482836468951,0.6354123139493795,0.31655788388869804,2,7,0.0,0.0,1.0,0.0
4818 BRITTNEY LEE CT,SACRAMENTO,CA,95841,4,2,1921,2008-05-21T00:00:00Z,254200.0,38.653917,-121.34218,0.16735840252813708,0.2860482836468951,0.7276057300585962,0.3299553418069392,2,7,0.0,0.0,1.0,0.0
4818 BRITTNEY LEE CT,SACRAMENTO,CA,95841,4,2,1921,2008-05-21T00:00:00Z,254200.0,38.653917,-121.34218,0.16735840252813708,0.2860482836468951,0.7276057300585962,0.3299553418069392,2,7,0.0,0.0,1.0,0.0
5529 LAGUNA PARK DR,ELK GROVE,CA,95758,5,3,2790,2008-05-21T00:00:00Z,258000.0,38.42568,-121.43806200000002,0.1954260215168951,0.29035062989745697,1.7547349428651269,0.4792167639986259,2,7,0.0,0.0,1.0,0.0
230 CANDELA CIR,SACRAMENTO,CA,95835,3,2,1541,2008-05-21T00:00:00Z,260000.0,38.656251,-121.547572,0.21019845256360986,0.2926150226609106,0.2784583182444632,0.26468567502576434,2,7,0.0,0.0,1.0,0.0
4900 71ST ST,SACRAMENTO,CA,95820,3,1,1018,2008-05-21T00:00:00Z,260014.0,38.53151,-121.421089,0.21030185958093686,0.29263087341025473,-0.3397103564365672,0.17485400206114735,2,7,0.0,0.0,1.0,0.0
12209 CONSERVANCY WAY,RANCHO CORDOVA,CA,95742,0,0,0,2008-05-21T00:00:00Z,263500.0,38.553867,-121.219141,0.23605020689536066,0.2965777099969544,-1.5429526333491657,0.0,2,7,0.0,0.0,1.0,0.0
4236 NATOMAS CENTRAL DR,SACRAMENTO,CA,95834,3,2,1672,2008-05-21T00:00:00Z,265000.0,38.648879,-121.544023,0.2471295301803967,0.2982760045695446,0.4332959786330196,0.28718653383716936,2,7,1.0,0.0,0.0,0.0
5615 LUPIN LN,POLLOCK PINES,CA,95726,3,2,1380,2008-05-21T00:00:00Z,265000.0,38.708315,-120.603872,0.2471295301803967,0.2982760045695446,0.08816165166005424,0.23703194778426656,2,7,0.0,0.0,1.0,0.0
5625 JAMES WAY,SACRAMENTO,CA,95822,3,1,975,2008-05-21T00:00:00Z,271742.0,38.523947,-121.484946,0.2969273952388721,0.3059092725751467,-0.390534931983956,0.16746822397801442,2,8,0.0,0.0,1.0,0.0
7842 LAHONTAN CT,SACRAMENTO,CA,95829,4,3,2372,2008-05-21T00:00:00Z,273750.0,38.472976,-121.318633,0.3117589160097737,0.3081827229096541,1.2606727898695804,0.4074201305393336,2,8,0.0,0.0,1.0,0.0
6850 21ST ST,SACRAMENTO,CA,95822,3,2,1446,2008-05-21T00:00:00Z,275086.0,38.502194,-121.490795,0.32162689994897914,0.30969533727564114,0.16617146529092994,0.24836825833047066,2,8,0.0,0.0,1.0,0.0
2900 BLAIR RD,POLLOCK PINES,CA,95726,2,2,1284,2008-05-21T00:00:00Z,280908.0,38.75485,-120.60476,0.36462944672596576,0.31628698461005456,-0.02530716816667409,0.22054276880796972,2,8,0.0,0.0,1.0,0.0
2064 EXPEDITION WAY,SACRAMENTO,CA,95832,4,3,3009,2008-05-21T00:00:00Z,280987.0,38.474099,-121.490711,0.365212957752311,0.31637642812421096,2.013585688094851,0.516832703538303,2,8,0.0,0.0,1.0,0.0
2912 NORCADE CIR,SACRAMENTO,CA,95826,8,4,3612,2008-05-21T00:00:00Z,282400.0,38.559505,-121.364839,0.37564968028681495,0.3179762216115909,2.7263117126314884,0.6204053589831673,2,8,0.0,1.0,0.0,0.0
9507 SEA CLIFF WAY,ELK GROVE,CA,95758,4,2,2056,2008-05-21T00:00:00Z,285000.0,38.410992,-121.479043,0.39485384064754414,0.32091993220408066,0.8871712579399329,0.35314324974235656,2,8,0.0,0.0,1.0,0.0
9507 SEA CLIFF WAY,ELK GROVE,CA,95758,4,2,2056,2008-05-21T00:00:00Z,285000.0,38.410992,-121.479043,0.39485384064754414,0.32091993220408066,0.8871712579399329,0.35314324974235656,2,8,0.0,0.0,1.0,0.0
8882 AUTUMN GOLD CT,ELK GROVE,CA,95624,4,2,1993,2008-05-21T00:00:00Z,287417.0,38.4439,-121.37255,0.4127063235674989,0.3236564508587144,0.8127073449286425,0.3423222260391618,2,8,0.0,0.0,1.0,0.0
5322 WHITE LOTUS WAY,ELK GROVE,CA,95757,3,2,1857,2008-05-21T00:00:00Z,291000.0,38.391538,-121.442596,0.4391711337876884,0.32771311049444146,0.6519598501741106,0.3189625558227413,2,8,0.0,0.0,1.0,0.0
1838 CASTRO WAY,SACRAMENTO,CA,95818,2,1,1126,2008-05-21T00:00:00Z,292024.0,38.556098,-121.490787,0.4467346184836063,0.3288724795893297,-0.21205793413149784,0.19340432840948127,2,8,0.0,0.0,1.0,0.0
10158 CRAWFORD WAY,SACRAMENTO,CA,95827,4,4,2213,2008-05-21T00:00:00Z,297000.0,38.5703,-121.315735,0.4834884269278326,0.3345062887848023,1.0727400570315615,0.3801099278598421,2,8,0.0,1.0,0.0,0.0
7731 MASTERS ST,ELK GROVE,CA,95758,5,3,2494,2008-05-21T00:00:00Z,297000.0,38.442031,-121.410873,0.4834884269278326,0.3345062887848023,1.4048727483993808,0.4283751288217108,2,8,0.0,0.0,1.0,0.0
4925 PERCHERON DR,ELK GROVE,CA,95757,3,2,1843,2008-05-21T00:00:00Z,298000.0,38.40154,-121.447649,0.49087464245119,0.3356384851665291,0.6354123139493795,0.31655788388869804,2,8,0.0,0.0,1.0,0.0
2010 PROMONTORY POINT LN,GOLD RIVER,CA,95670,2,2,1520,2008-05-21T00:00:00Z,299000.0,38.62869,-121.261669,0.4982608579745473,0.3367706815482559,0.2536370139073664,0.2610786671246994,2,8,0.0,0.0,1.0,0.0
4727 SAVOIE WAY,SACRAMENTO,CA,95835,5,3,2800,2008-05-21T00:00:00Z,304037.0,38.658182,-121.549521,0.5354652255656984,0.34247355472301383,1.7665546115970776,0.4809343868086568,2,8,0.0,0.0,1.0,0.0
8664 MAGNOLIA HILL WAY,ELK GROVE,CA,95624,4,2,2309,2008-05-21T00:00:00Z,311000.0,38.442352,-121.389675,0.5868954442548358,0.3503570381289776,1.18620887685829,0.3965991068361388,2,8,0.0,0.0,1.0,0.0
9570 HARVEST ROSE WAY,SACRAMENTO,CA,95827,5,3,2367,2008-05-21T00:00:00Z,315537.0,38.555993,-121.340352,0.6204067040843082,0.35549381311287204,1.2547629555036048,0.4065613191343181,2,8,0.0,0.0,1.0,0.0
9570 HARVEST ROSE WAY,SACRAMENTO,CA,95827,5,3,2367,2008-05-21T00:00:00Z,315537.0,38.555993,-121.340352,0.6204067040843082,0.35549381311287204,1.2547629555036048,0.4065613191343181,2,8,0.0,0.0,1.0,0.0
4359 CREGAN CT,RANCHO CORDOVA,CA,95742,5,4,3516,2008-05-21T00:00:00Z,320000.0,38.54512800000001,-121.224922,0.6533713839650521,0.3605468055645188,2.61284289280476,0.6039161800068705,2,8,0.0,0.0,1.0,0.0
5337 DUSTY ROSE WAY,RANCHO CORDOVA,CA,95742,0,0,0,2008-05-21T00:00:00Z,320000.0,38.528575,-121.2286,0.6533713839650521,0.3605468055645188,-1.5429526333491657,0.0,2,8,0.0,0.0,1.0,0.0
5337 DUSTY ROSE WAY,RANCHO CORDOVA,CA,95742,0,0,0,2008-05-21T00:00:00Z,320000.0,38.528575,-121.2286,0.6533713839650521,0.3605468055645188,-1.5429526333491657,0.0,2,8,0.0,0.0,1.0,0.0
8929 SUTTERS GOLD DR,SACRAMENTO,CA,95826,4,3,1914,2008-05-21T00:00:00Z,328360.0,38.550848,-121.370224,0.7151201457403197,0.3700119673157549,0.7193319619462306,0.3287530058399176,2,9,0.0,0.0,1.0,0.0
8025 PEERLESS AVE,ORANGEVALE,CA,95662,2,1,1690,2008-05-21T00:00:00Z,334150.0,38.71147,-121.216214,0.7578863336205589,0.37656738436595305,0.4545713823505312,0.29027825489522496,2,9,0.0,0.0,1.0,0.0
4620 WELERA WAY,ELK GROVE,CA,95757,3,3,2725,2008-05-21T00:00:00Z,335750.0,38.398609,-121.450148,0.7697042784579307,0.3783788985767159,1.677907096107446,0.4680522157334249,2,9,0.0,0.0,1.0,0.0
9723 TERRAPIN CT,ELK GROVE,CA,95757,4,3,2354,2008-05-21T00:00:00Z,335750.0,38.403492,-121.430224,0.7697042784579307,0.3783788985767159,1.2393973861520688,0.4043284094812779,2,9,0.0,0.0,1.0,0.0
2115 SMOKESTACK WAY,SACRAMENTO,CA,95833,0,0,0,2008-05-21T00:00:00Z,339500.0,38.602416,-121.542965,0.7974025866705209,0.3826246350081913,-1.5429526333491657,0.0,2,9,0.0,0.0,1.0,0.0
100 REBECCA WAY,FOLSOM,CA,95630,3,2,2185,2008-05-21T00:00:00Z,344250.0,38.68479,-121.149199,0.8324871104064684,0.38800256782139375,1.0396449845820992,0.3753005839917554,2,9,0.0,0.0,1.0,0.0
9488 OAK VILLAGE WAY,ELK GROVE,CA,95758,4,2,1801,2008-05-21T00:00:00Z,346210.0,38.41333,-121.404999,0.8469640928322488,0.3902216727295783,0.5857697052751858,0.30934386808656816,2,9,0.0,0.0,1.0,0.0
8495 DARTFORD DR,SACRAMENTO,CA,95823,3,3,1961,2008-05-21T00:00:00Z,347029.0,38.448507,-121.421346,0.8530134033458785,0.39114894156621255,0.7748844049863997,0.3368258330470629,2,9,0.0,0.0,1.0,0.0
8495 DARTFORD DR,SACRAMENTO,CA,95823,3,3,1961,2008-05-21T00:00:00Z,347029.0,38.448507,-121.421346,0.8530134033458785,0.39114894156621255,0.7748844049863997,0.3368258330470629,2,9,0.0,0.0,1.0,0.0
6708 PONTA DO SOL WAY,ELK GROVE,CA,95757,4,2,3134,2008-05-21T00:00:00Z,347650.0,38.380635,-121.425538,0.8576002431858835,0.3918520355192649,2.1613315472442367,0.5383029886636894,2,9,0.0,0.0,1.0,0.0
4143 SEA MEADOW WAY,SACRAMENTO,CA,95823,4,3,1915,2008-05-21T00:00:00Z,351300.0,38.46534000000001,-121.457519,0.8845599298461378,0.3959845523125677,0.7205139288194257,0.32892476812092064,2,9,0.0,0.0,1.0,0.0
3020 RICHARDSON CIR,EL DORADO HILLS,CA,95762,3,2,0,2008-05-21T00:00:00Z,352000.0,38.691299,-121.081752,0.8897302807124879,0.3967770897797765,-1.5429526333491657,0.0,2,9,0.0,0.0,1.0,0.0
8082 LINDA ISLE LN,SACRAMENTO,CA,95831,0,0,0,2008-05-21T00:00:00Z,370000.0,38.4772,-121.5215,1.0226821601329206,0.41715662465085895,-1.5429526333491657,0.0,3,9,0.0,0.0,1.0,0.0
15300 MURIETA SOUTH PKWY,RANCHO MURIETA,CA,95683,4,3,2734,2008-05-21T00:00:00Z,370500.0,38.4874,-121.075129,1.0263752678945994,0.4177227228417224,1.6885447979662018,0.4695980762624528,3,9,0.0,0.0,1.0,0.0
11215 SHARRMONT CT,WILTON,CA,95693,3,2,2110,2008-05-21T00:00:00Z,372000.0,38.35062,-121.228349,1.0374545911796351,0.4194210174143125,0.9509974690924676,0.3624184129165236,3,9,0.0,0.0,1.0,0.0
7105 DANBERG WAY,ELK GROVE,CA,95757,5,3,3164,2008-05-21T00:00:00Z,375000.0,38.4019,-121.420388,1.0596132377497076,0.42281760655949296,2.1967905534400893,0.5434558570937822,3,9,0.0,0.0,1.0,0.0
5579 JERRY LITELL WAY,SACRAMENTO,CA,95835,5,3,3599,2008-05-21T00:00:00Z,381300.0,38.677126,-121.500519,1.1061463955468591,0.4299504437643718,2.710946143279952,0.618172449330127,3,9,0.0,0.0,1.0,0.0
5579 JERRY LITELL WAY,SACRAMENTO,CA,95835,5,3,3599,2008-05-21T00:00:00Z,381300.0,38.677126,-121.500519,1.1061463955468591,0.4299504437643718,2.710946143279952,0.618172449330127,3,9,0.0,0.0,1.0,0.0
1050 FOXHALL WAY,SACRAMENTO,CA,95831,4,2,2054,2008-05-21T00:00:00Z,381942.0,38.509819,-121.519661,1.1108883459128545,0.4306773138414404,0.8848073241935428,0.3527997251803504,3,9,0.0,0.0,1.0,0.0
7837 ABBINGTON WAY,ANTELOPE,CA,95843,4,2,1830,2008-05-21T00:00:00Z,387731.0,38.709873,-121.339472,1.1536471475775705,0.4372315986952569,0.6200467445978434,0.31432497423565786,3,9,0.0,0.0,1.0,0.0
1300 F ST,SACRAMENTO,CA,95814,3,3,1627,2008-05-21T00:00:00Z,391000.0,38.58355,-121.487289,1.1777926861234254,0.4409327486671218,0.3801074693392407,0.27945723119203025,3,9,0.0,0.0,1.0,0.0
1300 F ST,SACRAMENTO,CA,95814,3,3,1627,2008-05-21T00:00:00Z,391000.0,38.58355,-121.487289,1.1777926861234254,0.4409327486671218,0.3801074693392407,0.27945723119203025,3,9,0.0,0.0,1.0,0.0
6801 RAWLEY WAY,ELK GROVE,CA,95757,4,3,3440,2008-05-21T00:00:00Z,394470.0,38.408351,-121.423925,1.2034228539894756,0.4448614701117137,2.523013410441933,0.5908622466506355,3,9,0.0,0.0,1.0,0.0
1693 SHELTER COVE DR,GREENWOOD,CA,95635,3,2,2846,2008-05-21T00:00:00Z,395000.0,38.945357,-120.908822,1.207337548216855,0.44546153419402895,1.820925087764052,0.488835451734799,3,9,0.0,0.0,1.0,0.0
9361 WADDELL LN,ELK GROVE,CA,95624,4,3,2359,2008-05-21T00:00:00Z,400186.0,38.450829,-121.349928,1.2456424619209865,0.4513331046296642,1.2453072205180442,0.4051872208862934,3,10,0.0,0.0,1.0,0.0
10 SEA FOAM CT,SACRAMENTO,CA,95831,3,3,2052,2008-05-21T00:00:00Z,415000.0,38.487885,-121.545947,1.3550618586840024,0.4681054618285651,0.8824433904471526,0.3524562006183442,3,10,0.0,0.0,1.0,0.0
6945 RIO TEJO WAY,ELK GROVE,CA,95757,5,3,3433,2008-05-21T00:00:00Z,425000.0,38.385638,-121.422616,1.428924013917576,0.4794274256458331,2.5147396423295683,0.5896599106836139,3,10,0.0,0.0,1.0,0.0
4186 TULIP PARK WAY,RANCHO CORDOVA,CA,95742,5,3,3615,2008-05-21T00:00:00Z,430000.0,38.550617,-121.23526,1.4658550915343629,0.4850884075544672,2.7298576132510735,0.6209206458261766,3,10,0.0,0.0,1.0,0.0
9278 DAIRY CT,ELK GROVE,CA,95624,0,0,0,2008-05-21T00:00:00Z,445000.0,38.420338,-121.363757,1.5766483243847236,0.5020713532803692,-1.5429526333491657,0.0,3,10,0.0,0.0,1.0,0.0
207 ORANGE BLOSSOM CIR Unit C,FOLSOM,CA,95630,5,3,2687,2008-05-21T00:00:00Z,460000.0,38.646273,-121.175322,1.6874415572350838,0.5190542990062712,1.6329923549260328,0.4615252490553074,3,10,0.0,0.0,1.0,0.0
6507 RIO DE ONAR WAY,ELK GROVE,CA,95757,4,3,2724,2008-05-21T00:00:00Z,461000.0,38.38253,-121.428007,1.6948277727584409,0.520186495387998,1.6767251292342509,0.4678804534524218,3,10,0.0,0.0,1.0,0.0
7004 RAWLEY WAY,ELK GROVE,CA,95757,4,3,3440,2008-05-21T00:00:00Z,489332.0,38.406421,-121.422081,1.9040940309662024,0.5522638832750818,2.523013410441933,0.5908622466506355,3,10,0.0,0.0,1.0,0.0
6503 RIO DE ONAR WAY,ELK GROVE,CA,95757,5,4,3508,2008-05-21T00:00:00Z,510000.0,38.38253,-121.428038,2.0567523334029523,0.5756641180926114,2.603387157819199,0.6025420817588457,3,10,0.0,0.0,1.0,0.0
2217 APPALOOSA CT,FOLSOM,CA,95630,4,2,2462,2008-05-21T00:00:00Z,539000.0,38.655167,-121.090178,2.270952583580316,0.6084978131626887,1.3670498084571383,0.42287873582961183,4,10,0.0,0.0,1.0,0.0
868 HILDEBRAND CIR,FOLSOM,CA,95630,0,0,0,2008-05-21T00:00:00Z,385855.33333333326,38.670947,-121.097727,1.1397930693275924,0.4351079756819312,-1.5429526333491657,0.0,3,9,0.0,0.0,1.0,0.0
868 HILDEBRAND CIR,FOLSOM,CA,95630,0,0,0,2008-05-21T00:00:00Z,385855.33333333326,38.670947,-121.097727,1.1397930693275924,0.4351079756819312,-1.5429526333491657,0.0,3,9,0.0,0.0,1.0,0.0
6030 PALERMO WAY,EL DORADO HILLS,CA,95762,4,3,0,2008-05-21T00:00:00Z,495267.09090909094,38.672761,-121.050378,1.947931891571467,0.5589835717275743,-1.5429526333491657,0.0,3,10,0.0,0.0,1.0,0.0
4070 REDONDO DR,EL DORADO HILLS,CA,95762,4,3,0,2008-05-21T00:00:00Z,606238.0,38.666807,-121.06483,2.767586942939819,0.6846244334772355,-1.5429526333491657,0.0,4,10,0.0,0.0,1.0,0.0
4004 CRESTA WAY,SACRAMENTO,CA,95864,3,3,2325,2008-05-21T00:00:00Z,354333.33333333326,38.591618,-121.370626,0.9069647836003212,0.3994188813371389,1.2051203468294114,0.39934730333218826,2,9,0.0,0.0,1.0,0.0
4004 CRESTA WAY,SACRAMENTO,CA,95864,3,3,2325,2008-05-21T00:00:00Z,354333.33333333326,38.591618,-121.370626,0.9069647836003212,0.3994188813371389,1.2051203468294114,0.39934730333218826,2,9,0.0,0.0,1.0,0.0
315 JUMEL CT,EL DORADO HILLS,CA,95762,6,5,0,2008-05-21T00:00:00Z,830000.0,38.669931,-121.05958,4.420341300877311,0.9379669602451884,-1.5429526333491657,0.0,5,10,0.0,0.0,1.0,0.0
6272 LONGFORD DR Unit 1,CITRUS HEIGHTS,CA,95621,2,1,795,2008-05-20T00:00:00Z,69000.0,38.680923,-121.313945,-1.2005687123976478,0.07636551375109116,-0.6032889691590716,0.13655101339745793,1,1,1.0,0.0,0.0,0.0
3432 Y ST,SACRAMENTO,CA,95817,4,2,1099,2008-05-20T00:00:00Z,70000.0,38.554967,-121.468046,-1.1931824968742906,0.07749771013281796,-0.24397103970776515,0.1887667468223978,1,1,0.0,0.0,1.0,0.0
3432 Y ST,SACRAMENTO,CA,95817,4,2,1099,2008-05-20T00:00:00Z,70000.0,38.554967,-121.468046,-1.1931824968742906,0.07749771013281796,-0.24397103970776515,0.1887667468223978,1,1,0.0,0.0,1.0,0.0
9512 EMERALD PARK DR Unit 3,ELK GROVE,CA,95624,2,1,840,2008-05-20T00:00:00Z,71000.0,38.40573,-121.369832,-1.1857962813509333,0.07862990651454478,-0.5501004598652927,0.14428031604259706,1,1,1.0,0.0,0.0,0.0
3132 CLAY ST,SACRAMENTO,CA,95815,2,1,800,2008-05-20T00:00:00Z,78000.0,38.624678,-121.439203,-1.1340927726874317,0.08655528118663239,-0.5973791347930961,0.13740982480247338,1,1,0.0,0.0,1.0,0.0
5221 38TH AVE,SACRAMENTO,CA,95824,2,1,746,2008-05-20T00:00:00Z,78400.0,38.518044,-121.443555,-1.1311382864780888,0.0870081597393231,-0.6612053459456309,0.12813466162830642,1,1,0.0,0.0,1.0,0.0
6112 HERMOSA ST,SACRAMENTO,CA,95822,3,1,1067,2008-05-20T00:00:00Z,168820.55555555553,38.515125,-121.480416,-0.4632725754030469,0.18938198557305047,-0.2817939796500079,0.18327035383029885,1,4,0.0,0.0,1.0,0.0
483 ARCADE BLVD,SACRAMENTO,CA,95815,4,2,1316,2008-05-20T00:00:00Z,89000.0,38.62357100000001,-121.454884,-1.0528444019305006,0.0990094413856272,0.012515771775568686,0.2260391618000687,1,1,0.0,0.0,1.0,0.0
671 SONOMA AVE,SACRAMENTO,CA,95815,3,1,1337,2008-05-20T00:00:00Z,90000.0,38.622953,-121.450142,-1.0454581864071433,0.10014163776735402,0.03733707611266551,0.2296461697011337,1,2,0.0,0.0,1.0,0.0
671 SONOMA AVE,SACRAMENTO,CA,95815,3,1,1337,2008-05-20T00:00:00Z,90000.0,38.622953,-121.450142,-1.0454581864071433,0.10014163776735402,0.03733707611266551,0.2296461697011337,1,2,0.0,0.0,1.0,0.0
5980 79TH ST,SACRAMENTO,CA,95824,2,1,868,2008-05-20T00:00:00Z,90000.0,38.518373,-121.411779,-1.0454581864071433,0.10014163776735402,-0.5170053874158302,0.14908965991068365,1,2,0.0,0.0,1.0,0.0
5980 79TH ST,SACRAMENTO,CA,95824,2,1,868,2008-05-20T00:00:00Z,90000.0,38.518373,-121.411779,-1.0454581864071433,0.10014163776735402,-0.5170053874158302,0.14908965991068365,1,2,0.0,0.0,1.0,0.0
7607 ELDER CREEK RD,SACRAMENTO,CA,95824,3,1,924,2008-05-20T00:00:00Z,92000.0,38.51055,-121.414768,-1.0306857553604285,0.10240603053080764,-0.4508152425169054,0.15870834764685676,1,2,0.0,0.0,1.0,0.0
5028 14TH AVE,SACRAMENTO,CA,95820,2,1,610,2008-05-20T00:00:00Z,93675.0,38.53942,-121.446894,-1.0183138443588051,0.10430245947020003,-0.8219528407001626,0.10477499141188597,1,2,0.0,0.0,1.0,0.0
14788 NATCHEZ CT,RANCHO MURIETA,CA,95683,0,0,0,2008-05-20T00:00:00Z,97750.0,38.492287,-121.100032,-0.9882150161011236,0.10891615972573676,-1.5429526333491657,0.0,1,2,0.0,0.0,1.0,0.0
14788 NATCHEZ CT,RANCHO MURIETA,CA,95683,0,0,0,2008-05-20T00:00:00Z,97750.0,38.492287,-121.100032,-0.9882150161011236,0.10891615972573676,-1.5429526333491657,0.0,1,2,0.0,0.0,1.0,0.0
1069 ACACIA AVE,SACRAMENTO,CA,95815,2,1,1220,2008-05-20T00:00:00Z,98000.0,38.621998,-121.442238,-0.9863684622202844,0.10919920882116843,-0.10095304805115964,0.2095499828237719,1,2,0.0,0.0,1.0,0.0
5201 LAGUNA OAKS DR Unit 199,ELK GROVE,CA,95758,1,1,722,2008-05-20T00:00:00Z,98000.0,38.423251,-121.444489,-0.9863684622202844,0.10919920882116843,-0.6895725509023128,0.12401236688423226,1,2,1.0,0.0,0.0,0.0
3847 LAS PASAS WAY,SACRAMENTO,CA,95864,3,1,1643,2008-05-20T00:00:00Z,354333.33333333326,38.588672,-121.373916,0.9069647836003212,0.3994188813371389,0.3990189393103621,0.2822054276880797,2,9,0.0,0.0,1.0,0.0
3847 LAS PASAS WAY,SACRAMENTO,CA,95864,3,1,1643,2008-05-20T00:00:00Z,354333.33333333326,38.588672,-121.373916,0.9069647836003212,0.3994188813371389,0.3990189393103621,0.2822054276880797,2,9,0.0,0.0,1.0,0.0
5201 LAGUNA OAKS DR Unit 172,ELK GROVE,CA,95758,1,1,722,2008-05-20T00:00:00Z,100000.0,38.423251,-121.444489,-0.9715960311735696,0.11146360158462204,-0.6895725509023128,0.12401236688423226,1,2,1.0,0.0,0.0,0.0
1121 CREEKSIDE WAY,GALT,CA,95632,3,1,1080,2008-05-20T00:00:00Z,106716.0,38.241514,-121.312199,-0.9219902077187014,0.11906743248429927,-0.2664284102984718,0.18550326348333904,1,2,0.0,0.0,1.0,0.0
5307 CABRILLO WAY,SACRAMENTO,CA,95820,3,1,1039,2008-05-20T00:00:00Z,111000.0,38.52712,-121.435348,-0.8903476604166385,0.1239177617836169,-0.3148890520994704,0.17846100996221229,1,2,0.0,0.0,1.0,0.0
3725 DON JULIO BLVD,NORTH HIGHLANDS,CA,95660,3,1,1051,2008-05-20T00:00:00Z,111000.0,38.67895,-121.379406,-0.8903476604166385,0.1239177617836169,-0.3007054496211293,0.1805221573342494,1,2,0.0,0.0,1.0,0.0
4803 MCCLOUD DR,SACRAMENTO,CA,95842,2,2,967,2008-05-20T00:00:00Z,114800.0,38.682279,-121.352817,-0.8622800414278804,0.12822010803417874,-0.39999066696951663,0.1660941257299897,1,2,0.0,0.0,1.0,0.0
10542 SILVERWOOD WAY,RANCHO CORDOVA,CA,95670,3,1,1098,2008-05-20T00:00:00Z,120108.0,38.587156,-121.295778,-0.8230740094298995,0.1342298064283846,-0.24515300658096026,0.1885949845413947,1,2,0.0,0.0,1.0,0.0
6318 39TH AVE,SACRAMENTO,CA,95824,3,1,1050,2008-05-20T00:00:00Z,123225.0,38.518942,-121.430158,-0.8000511756435946,0.13775886255022707,-0.30188741649432443,0.18035039505324632,1,2,0.0,0.0,1.0,0.0
211 MCDANIEL CIR,SACRAMENTO,CA,95838,3,2,1110,2008-05-20T00:00:00Z,123750.0,38.636565,-121.460383,-0.796173412493832,0.13835326565063366,-0.2309694041026192,0.1906561319134318,1,2,0.0,0.0,1.0,0.0
3800 LYNHURST WAY,NORTH HIGHLANDS,CA,95660,3,1,888,2008-05-20T00:00:00Z,125000.0,38.650445,-121.374861,-0.7869406430896353,0.13976851112779215,-0.4933660499519285,0.15252490553074546,1,2,0.0,0.0,1.0,0.0
6139 HERMOSA ST,SACRAMENTO,CA,95822,3,2,1120,2008-05-20T00:00:00Z,125000.0,38.514665,-121.480411,-0.7869406430896353,0.13976851112779215,-0.21914973537066834,0.19237375472346271,1,2,0.0,0.0,1.0,0.0
2505 RHINE WAY,ELVERTA,CA,95626,3,2,1080,2008-05-20T00:00:00Z,126000.0,38.717976,-121.407684,-0.7795544275662779,0.14090070750951894,-0.2664284102984718,0.18550326348333904,1,2,0.0,0.0,1.0,0.0
2505 RHINE WAY,ELVERTA,CA,95626,3,2,1080,2008-05-20T00:00:00Z,126000.0,38.717976,-121.407684,-0.7795544275662779,0.14090070750951894,-0.2664284102984718,0.18550326348333904,1,2,0.0,0.0,1.0,0.0
3692 PAYNE WAY,NORTH HIGHLANDS,CA,95660,3,1,957,2008-05-20T00:00:00Z,129000.0,38.66654000000001,-121.378298,-0.7573957809962057,0.14429729665469934,-0.41181033570146747,0.16437650291995878,1,3,0.0,0.0,1.0,0.0
3692 PAYNE WAY,NORTH HIGHLANDS,CA,95660,3,1,957,2008-05-20T00:00:00Z,129000.0,38.66654000000001,-121.378298,-0.7573957809962057,0.14429729665469934,-0.41181033570146747,0.16437650291995878,1,3,0.0,0.0,1.0,0.0
604 MORRISON AVE,SACRAMENTO,CA,95838,2,1,952,2008-05-20T00:00:00Z,134000.0,38.637678,-121.452476,-0.7204647033794189,0.14995827856333338,-0.4177201700674429,0.16351769151494333,1,3,0.0,0.0,1.0,0.0
604 MORRISON AVE,SACRAMENTO,CA,95838,2,1,952,2008-05-20T00:00:00Z,134000.0,38.637678,-121.452476,-0.7204647033794189,0.14995827856333338,-0.4177201700674429,0.16351769151494333,1,3,0.0,0.0,1.0,0.0
648 SANTA ANA AVE,SACRAMENTO,CA,95838,3,2,1211,2008-05-20T00:00:00Z,135000.0,38.658478,-121.450409,-0.7130784878560615,0.15109047494506014,-0.11159074990991544,0.20800412229474408,1,3,0.0,0.0,1.0,0.0
14 ASHLEY OAKS CT,SACRAMENTO,CA,95815,3,2,1264,2008-05-20T00:00:00Z,135500.0,38.61779,-121.436765,-0.7093853800943829,0.15165657313592354,-0.04894650563057583,0.217107523187908,1,3,0.0,0.0,1.0,0.0
3174 NORTHVIEW DR,SACRAMENTO,CA,95833,3,1,1080,2008-05-20T00:00:00Z,140000.0,38.623817,-121.477827,-0.6761474102392747,0.15675145685369418,-0.2664284102984718,0.18550326348333904,1,3,0.0,0.0,1.0,0.0
840 TRANQUIL LN,GALT,CA,95632,3,2,1266,2008-05-20T00:00:00Z,140000.0,38.270617,-121.299205,-0.6761474102392747,0.15675145685369418,-0.04658257188418567,0.2174510477499141,1,3,0.0,0.0,1.0,0.0
