street,zip,state,city,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median,n_price_mean,s_price_mean,n_sq__ft,s_sq__ft
8664 MAGNOLIA HILL WAY,95624,CA,ELK GROVE,4,2,2309,Residential,2008-05-21T00:00:00Z,311000.0,38.442352,-121.389675,311000.0,311000.0,0.35035703812897756,0.5702664457959216,0.3965991068361388,1.162440445285054
9570 HARVEST ROSE WAY,95827,CA,SACRAMENTO,5,3,2367,Residential,2008-05-21T00:00:00Z,315537.0,38.555993,-121.340352,315537.0,315537.0,0.35549381311287204,0.6038200975422088,0.4065613191343181,1.2303870011970233
4359 CREGAN CT,95742,CA,RANCHO CORDOVA,5,4,3516,Residential,2008-05-21T00:00:00Z,320000.0,38.54512800000001,-121.224922,320000.0,320000.0,0.3605468055645188,0.6368264779133086,0.6039161800068705,2.576431703659998
5337 DUSTY ROSE WAY,95742,CA,RANCHO CORDOVA,0,0,0,Residential,2008-05-21T00:00:00Z,320000.0,38.528575,-121.2286,320000.0,320000.0,0.3605468055645188,0.6368264779133086,0.0,-1.5425353754173043
8929 SUTTERS GOLD DR,95826,CA,SACRAMENTO,4,3,1914,Residential,2008-05-21T00:00:00Z,328360.0,38.550848,-121.370224,328360.0,328360.0,0.37001196731575486,0.698653352191237,0.32875300583991757,0.699700969677678
8025 PEERLESS AVE,95662,CA,ORANGEVALE,2,1,1690,Residential,2008-05-21T00:00:00Z,334150.0,38.71147,-121.216214,334150.0,334150.0,0.37656738436595305,0.7414736395200894,0.290278254895225,0.43728668477627985
4620 WELERA WAY,95757,CA,ELK GROVE,3,3,2725,Residential,2008-05-21T00:00:00Z,335750.0,38.398609,-121.450148,335750.0,335750.0,0.3783788985767159,0.7533065341187359,0.4680522157334249,1.6497812601019364
9723 TERRAPIN CT,95757,CA,ELK GROVE,4,3,2354,Residential,2008-05-21T00:00:00Z,335750.0,38.403492,-121.430224,335750.0,335750.0,0.3783788985767159,0.7533065341187359,0.4043284094812779,1.2151576007339957
2115 SMOKESTACK WAY,95833,CA,SACRAMENTO,0,0,0,Residential,2008-05-21T00:00:00Z,339500.0,38.602416,-121.542965,339500.0,339500.0,0.38262463500819144,0.7810398808343139,0.0,-1.5425353754173043
100 REBECCA WAY,95630,CA,FOLSOM,3,2,2185,Residential,2008-05-21T00:00:00Z,344250.0,38.68479,-121.149199,344250.0,344250.0,0.38800256782139375,0.8161687866740459,0.3753005839917554,1.0171753947146374
9488 OAK VILLAGE WAY,95758,CA,ELK GROVE,4,2,1801,Residential,2008-05-21T00:00:00Z,346210.0,38.41333,-121.404999,346210.0,346210.0,0.3902216727295783,0.830664082557388,0.30934386808656816,0.5673223348836691
8495 DARTFORD DR,95823,CA,SACRAMENTO,3,3,1961,Residential,2008-05-21T00:00:00Z,347029.0,38.448507,-121.421346,347029.0,347029.0,0.39114894156621255,0.8367210454800702,0.3368258330470629,0.7547611098132392
6708 PONTA DO SOL WAY,95757,CA,ELK GROVE,4,2,3134,Residential,2008-05-21T00:00:00Z,347650.0,38.380635,-121.425538,347650.0,347650.0,0.3918520355192649,0.8413136876961699,0.5383029886636894,2.12892162851565
4143 SEA MEADOW WAY,95823,CA,SACRAMENTO,4,3,1915,Residential,2008-05-21T00:00:00Z,351300.0,38.46534000000001,-121.457519,351300.0,351300.0,0.39598455231256774,0.8683074784993324,0.32892476812092064,0.7008724620209879
3020 RICHARDSON CIR,95762,CA,EL DORADO HILLS,3,2,0,Residential,2008-05-21T00:00:00Z,352000.0,38.691299,-121.081752,352000.0,352000.0,0.3967770897797765,0.8734843698862402,0.0,-1.5425353754173043
8082 LINDA ISLE LN,95831,CA,SACRAMENTO,0,0,0,Residential,2008-05-21T00:00:00Z,370000.0,38.4772,-121.5215,370000.0,370000.0,0.41715662465085895,1.0066044341210143,0.0,-1.5425353754173043
15300 MURIETA SOUTH PKWY,95683,CA,RANCHO MURIETA,4,3,2734,Residential,2008-05-21T00:00:00Z,370500.0,38.4874,-121.075129,370500.0,370500.0,0.41772272284172235,1.0103022136830915,0.46959807626245276,1.6603246911917247
11215 SHARRMONT CT,95693,CA,WILTON,3,2,2110,Residential,2008-05-21T00:00:00Z,372000.0,38.35062,-121.228349,372000.0,372000.0,0.41942101741431254,1.0213955523693226,0.36241841291652355,0.9293134689664013
7105 DANBERG WAY,95757,CA,ELK GROVE,5,3,3164,Residential,2008-05-21T00:00:00Z,375000.0,38.4019,-121.420388,375000.0,375000.0,0.42281760655949296,1.043582229741785,0.5434558570937822,2.1640663988149442
5579 JERRY LITELL WAY,95835,CA,SACRAMENTO,5,3,3599,Residential,2008-05-21T00:00:00Z,381300.0,38.677126,-121.500519,381300.0,381300.0,0.4299504437643718,1.090174252223956,0.618172449330127,2.673665568154713
1050 FOXHALL WAY,95831,CA,SACRAMENTO,4,2,2054,Residential,2008-05-21T00:00:00Z,381942.0,38.509819,-121.519661,381942.0,381942.0,0.4306773138414404,1.0949222011816628,0.3527997251803504,0.8637098977410518
7837 ABBINGTON WAY,95843,CA,ANTELOPE,4,2,1830,Residential,2008-05-21T00:00:00Z,387731.0,38.709873,-121.339472,387731.0,387731.0,0.4372315986952569,1.137735092951391,0.31432497423565786,0.6012956128396537
1300 F ST,95814,CA,SACRAMENTO,3,3,1627,Residential,2008-05-21T00:00:00Z,391000.0,38.58355,-121.487289,391000.0,391000.0,0.4409327486671218,1.1619111757282508,0.27945723119203025,0.3634826671477616
6801 RAWLEY WAY,95757,CA,ELK GROVE,4,3,3440,Residential,2008-05-21T00:00:00Z,394470.0,38.408351,-121.423925,394470.0,394470.0,0.44486147011171384,1.1875737658890655,0.5908622466506355,2.4873982855684527
1693 SHELTER COVE DR,95635,CA,GREENWOOD,3,2,2846,Residential,2008-05-21T00:00:00Z,395000.0,38.945357,-120.908822,395000.0,395000.0,0.445461534194029,1.1914934122248673,0.48883545173479903,1.7915318336424237
9361 WADDELL LN,95624,CA,ELK GROVE,4,3,2359,Residential,2008-05-21T00:00:00Z,400186.0,38.450829,-121.349928,400186.0,400186.0,0.45133310462966425,1.2298467818427303,0.4051872208862934,1.221015062450545
10 SEA FOAM CT,95831,CA,SACRAMENTO,3,3,2052,Residential,2008-05-21T00:00:00Z,415000.0,38.487885,-121.545947,415000.0,415000.0,0.4681054618285651,1.3394045947079494,0.3524562006183442,0.8613669130544322
6945 RIO TEJO WAY,95757,CA,ELK GROVE,5,3,3433,Residential,2008-05-21T00:00:00Z,425000.0,38.385638,-121.422616,425000.0,425000.0,0.4794274256458331,1.4133601859494906,0.5896599106836139,2.479197839165284
4186 TULIP PARK WAY,95742,CA,RANCHO CORDOVA,5,3,3615,Residential,2008-05-21T00:00:00Z,430000.0,38.550617,-121.23526,430000.0,430000.0,0.48508840755446714,1.450337981570261,0.6209206458261766,2.69240944564767
9278 DAIRY CT,95624,CA,ELK GROVE,0,0,0,Residential,2008-05-21T00:00:00Z,445000.0,38.420338,-121.363757,445000.0,445000.0,0.5020713532803692,1.561271368432573,0.0,-1.5425353754173043
207 ORANGE BLOSSOM CIR Unit C,95630,CA,FOLSOM,5,3,2687,Residential,2008-05-21T00:00:00Z,460000.0,38.646273,-121.175322,460000.0,460000.0,0.5190542990062712,1.6722047552948847,0.46152524905530745,1.6052645510561636
6507 RIO DE ONAR WAY,95757,CA,ELK GROVE,4,3,2724,Residential,2008-05-21T00:00:00Z,461000.0,38.38253,-121.428007,461000.0,461000.0,0.520186495387998,1.6796003144190388,0.46788045345242185,1.6486097677586267
7004 RAWLEY WAY,95757,CA,ELK GROVE,4,3,3440,Residential,2008-05-21T00:00:00Z,489332.0,38.406421,-121.422081,489332.0,489332.0,0.5522638832750818,1.8891312955245732,0.5908622466506355,2.4873982855684527
6503 RIO DE ONAR WAY,95757,CA,ELK GROVE,5,4,3508,Residential,2008-05-21T00:00:00Z,510000.0,38.38253,-121.428038,510000.0,510000.0,0.5756641180926114,2.04198271150259,0.6025420817588457,2.5670597649135196
2217 APPALOOSA CT,95630,CA,FOLSOM,4,2,2462,Residential,2008-05-21T00:00:00Z,539000.0,38.655167,-121.090178,539000.0,539000.0,0.6084978131626887,2.2564539261030596,0.42287873582961183,1.3416787738114555
868 HILDEBRAND CIR,95630,CA,FOLSOM,0,0,0,Residential,2008-05-21T00:00:00Z,,38.670947,-121.097727,404332.6875,432000.0,0.456027969213316,1.2605138544183712,0.0,-1.5425353754173043
6030 PALERMO WAY,95762,CA,EL DORADO HILLS,4,3,0,Residential,2008-05-21T00:00:00Z,,38.672761,-121.050378,498677.68421052635,471000.0,0.562845033123001,1.9582478556591942,0.0,-1.5425353754173043
4070 REDONDO DR,95762,CA,EL DORADO HILLS,4,3,0,Residential,2008-05-21T00:00:00Z,606238.0,38.666807,-121.06483,606238.0,606238.0,0.6846244334772355,2.753716530492934,0.0,-1.5425353754173043
4004 CRESTA WAY,95864,CA,SACRAMENTO,3,3,2325,Residential,2008-05-21T00:00:00Z,,38.591618,-121.370626,354333.33333333326,315000.0,0.39941888133713893,0.890740674509266,0.39934730333218826,1.1811843227780112
315 JUMEL CT,95762,CA,EL DORADO HILLS,6,5,0,Residential,2008-05-21T00:00:00Z,830000.0,38.669931,-121.05958,830000.0,830000.0,0.9379669602451884,4.408561631231907,0.0,-1.5425353754173043
6272 LONGFORD DR Unit 1,95621,CA,CITRUS HEIGHTS,2,1,795,Condo,2008-05-20T00:00:00Z,69000.0,38.680923,-121.313945,69000.0,69000.0,0.07636551375109116,-1.219458862249374,0.13655101339745793,-0.6111989624860028
3432 Y ST,95817,CA,SACRAMENTO,4,2,1099,Residential,2008-05-20T00:00:00Z,70000.0,38.554967,-121.468046,70000.0,70000.0,0.07749771013281796,-1.21206330312522,0.1887667468223978,-0.25506529011981965
9512 EMERALD PARK DR Unit 3,95624,CA,ELK GROVE,2,1,840,Condo,2008-05-20T00:00:00Z,71000.0,38.40573,-121.369832,71000.0,71000.0,0.07862990651454477,-1.2046677440010658,0.14428031604259706,-0.5584818070370613
3132 CLAY ST,95815,CA,SACRAMENTO,2,1,800,Residential,2008-05-20T00:00:00Z,78000.0,38.624678,-121.439203,78000.0,78000.0,0.08655528118663239,-1.152898830131987,0.13740982480247338,-0.6053415007694538
5221 38TH AVE,95824,CA,SACRAMENTO,2,1,746,Residential,2008-05-20T00:00:00Z,78400.0,38.518044,-121.443555,78400.0,78400.0,0.0870081597393231,-1.1499406064823254,0.12813466162830642,-0.6686020873081837
6112 HERMOSA ST,95822,CA,SACRAMENTO,3,1,1067,Residential,2008-05-20T00:00:00Z,,38.515125,-121.480416,166036.38095238095,145000.0,0.18622975316124055,-0.5018205697220987,0.18327035383029885,-0.2925530451057337
483 ARCADE BLVD,95815,CA,SACRAMENTO,4,2,1316,Residential,2008-05-20T00:00:00Z,89000.0,38.62357100000001,-121.454884,89000.0,89000.0,0.09900944138562721,-1.0715476797662917,0.2260391618000687,-0.0008514516215902378
671 SONOMA AVE,95815,CA,SACRAMENTO,3,1,1337,Residential,2008-05-20T00:00:00Z,90000.0,38.622953,-121.450142,90000.0,90000.0,0.10014163776735402,-1.0641521206421376,0.22964616970113363,0.02374988758791584
5980 79TH ST,95824,CA,SACRAMENTO,2,1,868,Residential,2008-05-20T00:00:00Z,90000.0,38.518373,-121.411779,90000.0,90000.0,0.10014163776735402,-1.0641521206421376,0.14908965991068363,-0.5256800214243865
7607 ELDER CREEK RD,95824,CA,SACRAMENTO,3,1,924,Residential,2008-05-20T00:00:00Z,92000.0,38.51055,-121.414768,92000.0,92000.0,0.10240603053080763,-1.0493610023938293,0.15870834764685676,-0.460076450199037
5028 14TH AVE,95820,CA,SACRAMENTO,2,1,610,Residential,2008-05-20T00:00:00Z,93675.0,38.53942,-121.446894,93675.0,93675.0,0.10430245947020003,-1.0369734408608713,0.10477499141188595,-0.8279250459983183
14788 NATCHEZ CT,95683,CA,RANCHO MURIETA,0,0,0,Residential,2008-05-20T00:00:00Z,97750.0,38.492287,-121.100032,97750.0,97750.0,0.10891615972573675,-1.0068365374299433,0.0,-1.5425353754173043
1069 ACACIA AVE,95815,CA,SACRAMENTO,2,1,1220,Residential,2008-05-20T00:00:00Z,98000.0,38.621998,-121.442238,98000.0,98000.0,0.10919920882116844,-1.0049876476489048,0.2095499828237719,-0.1133147165793323
5201 LAGUNA OAKS DR Unit 199,95758,CA,ELK GROVE,1,1,722,Condo,2008-05-20T00:00:00Z,98000.0,38.423251,-121.444489,98000.0,98000.0,0.10919920882116844,-1.0049876476489048,0.12401236688423223,-0.6967179035476192
3847 LAS PASAS WAY,95864,CA,SACRAMENTO,3,1,1643,Residential,2008-05-20T00:00:00Z,,38.588672,-121.373916,354333.33333333326,315000.0,0.39941888133713893,0.890740674509266,0.2822054276880797,0.38222654464071865
5201 LAGUNA OAKS DR Unit 172,95758,CA,ELK GROVE,1,1,722,Condo,2008-05-20T00:00:00Z,100000.0,38.423251,-121.444489,100000.0,100000.0,0.11146360158462205,-0.9901965294005964,0.12401236688423223,-0.6967179035476192
1121 CREEKSIDE WAY,95632,CA,GALT,3,1,1080,Residential,2008-05-20T00:00:00Z,106716.0,38.241514,-121.312199,106716.0,106716.0,0.11906743248429927,-0.9405279543227775,0.18550326348333906,-0.27732364464270615
5307 CABRILLO WAY,95820,CA,SACRAMENTO,3,1,1039,Residential,2008-05-20T00:00:00Z,111000.0,38.52712,-121.435348,111000.0,111000.0,0.1239177617836169,-0.9088453790349013,0.17846100996221229,-0.3253548307184085
3725 DON JULIO BLVD,95660,CA,NORTH HIGHLANDS,3,1,1051,Residential,2008-05-20T00:00:00Z,111000.0,38.67895,-121.379406,111000.0,111000.0,0.1239177617836169,-0.9088453790349013,0.1805221573342494,-0.3112969225986907
4803 MCCLOUD DR,95842,CA,SACRAMENTO,2,2,967,Residential,2008-05-20T00:00:00Z,114800.0,38.682279,-121.352817,114800.0,114800.0,0.12822010803417874,-0.8807422543631156,0.1660941257299897,-0.409702279436715
10542 SILVERWOOD WAY,95670,CA,RANCHO CORDOVA,3,1,1098,Residential,2008-05-20T00:00:00Z,120108.0,38.587156,-121.295778,120108.0,120108.0,0.1342298064283846,-0.8414866265321056,0.1885949845413947,-0.2562367824631295
6318 39TH AVE,95824,CA,SACRAMENTO,3,1,1050,Residential,2008-05-20T00:00:00Z,123225.0,38.518942,-121.430158,123225.0,123225.0,0.13775886255022707,-0.8184346687421171,0.18035039505324632,-0.3124684149420005
211 MCDANIEL CIR,95838,CA,SACRAMENTO,3,2,1110,Residential,2008-05-20T00:00:00Z,123750.0,38.636565,-121.460383,123750.0,123750.0,0.13835326565063363,-0.8145520002019363,0.1906561319134318,-0.24217887434341173
3800 LYNHURST WAY,95660,CA,NORTH HIGHLANDS,3,1,888,Residential,2008-05-20T00:00:00Z,125000.0,38.650445,-121.374861,125000.0,125000.0,0.13976851112779215,-0.8053075512967436,0.15252490553074544,-0.5022501745581902
6139 HERMOSA ST,95822,CA,SACRAMENTO,3,2,1120,Residential,2008-05-20T00:00:00Z,125000.0,38.514665,-121.480411,125000.0,125000.0,0.13976851112779215,-0.8053075512967436,0.19237375472346271,-0.2304639509103136
2505 RHINE WAY,95626,CA,ELVERTA,3,2,1080,Residential,2008-05-20T00:00:00Z,126000.0,38.717976,-121.407684,126000.0,126000.0,0.14090070750951894,-0.7979119921725895,0.18550326348333906,-0.27732364464270615
3692 PAYNE WAY,95660,CA,NORTH HIGHLANDS,3,1,957,Residential,2008-05-20T00:00:00Z,129000.0,38.66654000000001,-121.378298,129000.0,129000.0,0.14429729665469934,-0.7757253148001272,0.16437650291995878,-0.42141720286981316
604 MORRISON AVE,95838,CA,SACRAMENTO,2,1,952,Residential,2008-05-20T00:00:00Z,134000.0,38.637678,-121.452476,134000.0,134000.0,0.14995827856333338,-0.7387475191793565,0.16351769151494333,-0.4272746645863622
648 SANTA ANA AVE,95838,CA,SACRAMENTO,3,2,1211,Residential,2008-05-20T00:00:00Z,135000.0,38.658478,-121.450409,135000.0,135000.0,0.15109047494506017,-0.7313519600552025,0.20800412229474408,-0.12385814766912061
14 ASHLEY OAKS CT,95815,CA,SACRAMENTO,3,2,1264,Residential,2008-05-20T00:00:00Z,135500.0,38.61779,-121.436765,135500.0,135500.0,0.15165657313592357,-0.7276541804931255,0.21710752318790794,-0.06176905347370052
3174 NORTHVIEW DR,95833,CA,SACRAMENTO,3,1,1080,Residential,2008-05-20T00:00:00Z,140000.0,38.623817,-121.477827,140000.0,140000.0,0.15675145685369418,-0.6943741644344319,0.18550326348333906,-0.27732364464270615
840 TRANQUIL LN,95632,CA,GALT,3,2,1266,Residential,2008-05-20T00:00:00Z,140000.0,38.270617,-121.299205,140000.0,140000.0,0.15675145685369418,-0.6943741644344319,0.2174510477499141,-0.05942606878708089
5333 PRIMROSE DR Unit 19A,95628,CA,FAIR OAKS,2,2,994,Condo,2008-05-20T00:00:00Z,142500.0,38.662785,-121.276272,142500.0,142500.0,0.1595819478080112,-0.6758852666240466,0.17073170731707318,-0.37807198616735005
1035 MILLET WAY,95834,CA,SACRAMENTO,3,2,1202,Residential,2008-05-20T00:00:00Z,143500.0,38.631056,-121.48508,143500.0,143500.0,0.160714144189738,-0.6684897074998926,0.20645826176571624,-0.13440157875890893
5201 LAGUNA OAKS DR Unit 126,95758,CA,ELK GROVE,0,0,0,Condo,2008-05-20T00:00:00Z,145000.0,38.423251,-121.444489,145000.0,145000.0,0.1624124387623282,-0.6573963688136614,0.0,-1.5425353754173043
3328 22ND AVE,95820,CA,SACRAMENTO,2,1,722,Residential,2008-05-20T00:00:00Z,145000.0,38.532727,-121.470783,145000.0,145000.0,0.1624124387623282,-0.6573963688136614,0.12401236688423223,-0.6967179035476192
8001 HARTWICK WAY,95828,CA,SACRAMENTO,4,2,1448,Residential,2008-05-20T00:00:00Z,145000.0,38.488623,-121.410582,145000.0,145000.0,0.1624124387623282,-0.6573963688136614,0.2487117828924768,0.1537855376953051
7812 HARTWICK WAY,95828,CA,SACRAMENTO,3,2,1188,Residential,2008-05-20T00:00:00Z,145000.0,38.488611,-121.412808,145000.0,145000.0,0.1624124387623282,-0.6573963688136614,0.20405358983167296,-0.15080247156524632
4207 PAINTER WAY,95660,CA,NORTH HIGHLANDS,4,2,1183,Residential,2008-05-20T00:00:00Z,146000.0,38.692915,-121.367497,146000.0,146000.0,0.163544635144055,-0.6500008096895072,0.2031947784266575,-0.15665993328179537
7458 WINKLEY WAY,95822,CA,SACRAMENTO,3,1,1320,Residential,2008-05-20T00:00:00Z,148500.0,38.487444,-121.491366,148500.0,148500.0,0.16637512609837202,-0.6315119118791219,0.22672621092408107,0.0038345177516490147
8354 SUNRISE WOODS WAY,95828,CA,SACRAMENTO,3,2,1117,Residential,2008-05-20T00:00:00Z,149000.0,38.473288,-121.3963,149000.0,149000.0,0.1669412242892354,-0.6278141323170449,0.19185846788045346,-0.23397842794024304
8116 COTTONMILL CIR,95828,CA,SACRAMENTO,3,2,1364,Residential,2008-05-20T00:00:00Z,150000.0,38.482876,-121.405912,150000.0,150000.0,0.16807342067096223,-0.6204185731928907,0.2342837512882171,0.05538018085728079
4660 CEDARWOOD WAY,95823,CA,SACRAMENTO,4,2,1310,Residential,2008-05-20T00:00:00Z,,38.484834,-121.449316,175721.1379310345,170500.0,0.1971947999703755,-0.4301963768834022,0.22500858811405017,-0.007880405681449116
9254 HARROGATE WAY,95758,CA,ELK GROVE,2,2,1006,Residential,2008-05-20T00:00:00Z,152000.0,38.420138,-121.412179,152000.0,152000.0,0.1703378134344158,-0.6056274549445826,0.17279285468911026,-0.3640140780476323
6716 TAREYTON WAY,95621,CA,CITRUS HEIGHTS,3,2,1104,Residential,2008-05-20T00:00:00Z,156000.0,38.693724,-121.307169,156000.0,156000.0,0.17486659896132303,-0.5760452184479661,0.18962555822741325,-0.2492078284032706
2028 ROBERT WAY,95825,CA,SACRAMENTO,2,1,810,Residential,2008-05-20T00:00:00Z,156000.0,38.609982,-121.419263,156000.0,156000.0,0.17486659896132303,-0.5760452184479661,0.13912744761250428,-0.5936265773363557
9346 AIZENBERG CIR,95624,CA,ELK GROVE,2,2,1123,Residential,2008-05-20T00:00:00Z,156000.0,38.41875,-121.370019,156000.0,156000.0,0.17486659896132303,-0.5760452184479661,0.192889041566472,-0.22694947388038417
4524 LOCH HAVEN WAY,95842,CA,SACRAMENTO,2,1,904,Residential,2008-05-20T00:00:00Z,157788.0,38.67273,-121.359645,157788.0,157788.0,0.17689096609185057,-0.5628219587339786,0.15527310202679492,-0.48350629706523324
7140 BLUE SPRINGS WAY,95621,CA,CITRUS HEIGHTS,3,2,1156,Residential,2008-05-20T00:00:00Z,161653.0,38.72065300000001,-121.302241,161653.0,161653.0,0.18126690510722465,-0.5342381227191229,0.19855719683957404,-0.18829022655116034
4631 11TH AVE,95820,CA,SACRAMENTO,2,1,1321,Residential,2008-05-20T00:00:00Z,161829.0,38.54196500000001,-121.452132,161829.0,161829.0,0.18146617167040857,-0.5329365043132718,0.22689797320508417,0.005006010094958828
3228 BAGGAN CT,95843,CA,ANTELOPE,3,2,1392,Residential,2008-05-20T00:00:00Z,165000.0,38.715346,-121.388163,165000.0,165000.0,0.18505636639686426,-0.509485186330579,0.23909309515630367,0.08818196646995556
8515 DARTFORD DR,95823,CA,SACRAMENTO,3,2,1439,Residential,2008-05-20T00:00:00Z,168000.0,38.448288,-121.420719,168000.0,168000.0,0.1884529555420447,-0.4872985089581167,0.24716592236344898,0.14324210660551678
4500 TIPPWOOD WAY,95842,CA,SACRAMENTO,3,2,1159,Residential,2008-05-20T00:00:00Z,169000.0,38.69951,-121.35998899999998,169000.0,169000.0,0.18958515192377148,-0.4799029498339626,0.19907248368258332,-0.18477574952123088
2460 EL ROCCO WAY,95670,CA,RANCHO CORDOVA,3,2,1671,Residential,2008-05-20T00:00:00Z,175000.0,38.59147700000001,-121.31534,175000.0,175000.0,0.1963783302141323,-0.43552959508903794,0.2870147715561663,0.4150283302533934
8244 SUNBIRD WAY,95823,CA,SACRAMENTO,3,2,1740,Residential,2008-05-20T00:00:00Z,176250.0,38.457654,-121.431381,176250.0,176250.0,0.1977935756912908,-0.4262851461838453,0.2988663689453796,0.4958613019417705
5841 VALLEY VALE WAY,95823,CA,SACRAMENTO,3,2,1265,Residential,2008-05-20T00:00:00Z,179000.0,38.461283,-121.434322,179000.0,179000.0,0.2009071157410395,-0.4059473585924215,0.21727928546891104,-0.060597561130390706
7863 CRESTLEIGH CT,95843,CA,ANTELOPE,2,2,1007,Residential,2008-05-20T00:00:00Z,180000.0,38.710889,-121.358876,180000.0,180000.0,0.20203931212276632,-0.39855179946826735,0.17296461697011337,-0.3628425857043225
7129 SPRINGMONT DR,95758,CA,ELK GROVE,3,2,1716,Residential,2008-05-20T00:00:00Z,180400.0,38.417649,-121.420294,180400.0,180400.0,0.20249219067545704,-0.3955935758186057,0.2947440742013054,0.467745485702335
8284 RED FOX WAY,95758,CA,ELK GROVE,4,2,1685,Residential,2008-05-20T00:00:00Z,182000.0,38.417182,-121.397231,182000.0,182000.0,0.20430370488621993,-0.3837606812199591,0.28941944349020954,0.4314292230597308
2219 EL CANTO CIR,95670,CA,RANCHO CORDOVA,4,2,1829,Residential,2008-05-20T00:00:00Z,184500.0,38.592383,-121.318669,184500.0,184500.0,0.20713419584053694,-0.36527178340957384,0.31415321195465473,0.6001241204963439
8907 GEMWOOD WAY,95758,CA,ELK GROVE,3,2,1555,Residential,2008-05-20T00:00:00Z,185000.0,38.435471,-121.441173,185000.0,185000.0,0.20770029403140033,-0.36157400384749677,0.2670903469598076,0.2791352184294551
