baths	beds	city	latitude	longitude	price	sale_date	sq__ft	state	street	type	zip
2	4	CITRUS HEIGHTS	38.691393	-121.305215	280000	Fri May 16 00:00:00 EDT 2008	1582	CA	6905 COBALT WAY	Residential	95621
2	3	ELK GROVE	38.397923	-121.450219	285000	Fri May 16 00:00:00 EDT 2008	1857	CA	8986 HAFLINGER WAY	Residential	95757
2	3	ELK GROVE	38.417191	-121.473897	288000	Fri May 16 00:00:00 EDT 2008	1735	CA	2916 BABSON DR	Residential	95758
3	4	ELK GROVE	38.391085	-121.347231	289000	Fri May 16 00:00:00 EDT 2008	2096	CA	10133 NEBBIOLO CT	Residential	95624
2	3	SACRAMENTO	38.56786500000001	-121.410699	290000	Fri May 16 00:00:00 EDT 2008	1720	CA	1103 COMMONS DR	Residential	95825
2	4	ANTELOPE	38.704554	-121.354753	290000	Fri May 16 00:00:00 EDT 2008	2160	CA	4636 TEAL BAY CT	Residential	95843
2	4	SACRAMENTO	38.644927	-121.43054	293996	Fri May 16 00:00:00 EDT 2008	1382	CA	1524 YOUNGS AVE	Residential	95838
2	3	PLACERVILLE	38.729993	-120.802458	294000	Fri May 16 00:00:00 EDT 2008	0	CA	865 CONRAD CT	Residential	95667
2	4	ELK GROVE	38.450548	-121.363002	294173	Fri May 16 00:00:00 EDT 2008	1721	CA	8463 TERRACOTTA CT	Residential	95624
2	4	LOOMIS	38.825096	-121.198432	295000	Fri May 16 00:00:00 EDT 2008	1328	CA	5747 KING RD	Residential	95650
0	0	ELK GROVE	38.446286	-121.400817	298000	Fri May 16 00:00:00 EDT 2008	0	CA	8253 KEEGAN WAY	Residential	95624
2	4	ELK GROVE	38.422221	-121.375799	298000	Fri May 16 00:00:00 EDT 2008	1982	CA	9204 TROUT WAY	Residential	95624
1	2	SACRAMENTO	38.556844	-121.490769	299000	Fri May 16 00:00:00 EDT 2008	1144	CA	1828 2ND AVE	Residential	95818
2	2	SACRAMENTO	38.567795	-121.410703	300000	Fri May 16 00:00:00 EDT 2008	1623	CA	1113 COMMONS DR	Residential	95825
2	3	COOL	38.905927	-120.975169	300000	Fri May 16 00:00:00 EDT 2008	1457	CA	2341 BIG STRIKE TRL	Residential	95614
3	6	ELK GROVE	38.404505	-121.346938	300000	Fri May 16 00:00:00 EDT 2008	2555	CA	9452 RED SPRUCE WAY	Residential	95624
2	3	ROCKLIN	38.800539	-121.260979	300567	Fri May 16 00:00:00 EDT 2008	1577	CA	5776 TERRACE DR	Residential	95765
3	5	ELK GROVE	38.38912	-121.434389	303000	Fri May 16 00:00:00 EDT 2008	2592	CA	5908 MCLEAN DR	Residential	95757
2	3	CITRUS HEIGHTS	38.715493	-121.26293	305000	Fri May 16 00:00:00 EDT 2008	1401	CA	8215 PEREGRINE WAY	Residential	95610
2	4	LINCOLN	38.865017	-121.32302	306000	Fri May 16 00:00:00 EDT 2008	0	CA	1104 HILLSDALE LN	Residential	95648
2	3	CARMICHAEL	38.618369	-121.326187	310000	Fri May 16 00:00:00 EDT 2008	1502	CA	2949 PANAMA AVE	Residential	95608
2	3	FOLSOM	38.651617	-121.131674	310000	Fri May 16 00:00:00 EDT 2008	1327	CA	1356 HARTLEY WAY	Residential	95630
3	4	ROSEVILLE	38.76349	-121.275881	310000	Fri May 16 00:00:00 EDT 2008	1800	CA	633 HANISCH DR	Residential	95678
2	4	SACRAMENTO	38.490408	-121.54766399999998	311518	Fri May 16 00:00:00 EDT 2008	2169	CA	63 ANGEL ISLAND CIR	Residential	95831
3	5	LINCOLN	38.844144	-121.274174	312000	Fri May 16 00:00:00 EDT 2008	2457	CA	1571 WILD OAK LN	Residential	95648
0	0	RANCHO CORDOVA	38.529181	-121.224755	313000	Fri May 16 00:00:00 EDT 2008	0	CA	5222 COPPER SUNSET WAY	Residential	95742
2	4	ORANGEVALE	38.668289	-121.192316	315000	Fri May 16 00:00:00 EDT 2008	2004	CA	5601 SPINDRIFT LN	Residential	95662
3	4	ROSEVILLE	38.775872	-121.298864	315000	Fri May 16 00:00:00 EDT 2008	2212	CA	652 FIFTEEN MILE DR	Residential	95678
3	5	ANTELOPE	38.711927	-121.343608	315000	Fri May 16 00:00:00 EDT 2008	3134	CA	7921 DOE TRAIL WAY	Residential	95843
2	3	SACRAMENTO	38.606569	-121.368424	315000	Fri May 16 00:00:00 EDT 2008	1360	CA	4204 LUSK DR	Residential	95864
2	4	ROCKLIN	38.815493	-121.262908	315000	Fri May 16 00:00:00 EDT 2008	0	CA	5321 DELTA DR	Residential	95765
2	3	SACRAMENTO	38.525115	-121.518689	320000	Fri May 16 00:00:00 EDT 2008	1276	CA	5608 ROSEDALE WAY	Residential	95822
3	4	SACRAMENTO	38.64977	-121.53448	322000	Fri May 16 00:00:00 EDT 2008	2962	CA	3372 BERETANIA WAY	Residential	95834
2	4	ROCKLIN	38.82273	-121.26424	325000	Fri May 16 00:00:00 EDT 2008	1888	CA	2422 STEFANIE DR	Residential	95765
0	0	ROSEVILLE	38.772821	-121.364821	325500	Fri May 16 00:00:00 EDT 2008	0	CA	3232 PARKHAM DR	Residential	95747
2	3	ROSEVILLE	38.771917	-121.304439	326951	Fri May 16 00:00:00 EDT 2008	0	CA	448 ELMWOOD CT	Residential	95678
2	3	GALT	38.290119	-121.286023	328370	Fri May 16 00:00:00 EDT 2008	1548	CA	1214 DAWNWOOD DR	Residential	95632
2	2	LINCOLN	38.861864	-121.267478	330000	Fri May 16 00:00:00 EDT 2008	0	CA	1440 EMERALD LN	Residential	95648
3	4	RANCHO CORDOVA	38.580545	-121.279016	330000	Fri May 16 00:00:00 EDT 2008	2109	CA	3349 CORVINA DR	Residential	95670
2	4	SACRAMENTO	38.56803	-121.309966	331200	Fri May 16 00:00:00 EDT 2008	2484	CA	10254 JULIANA WAY	Residential	95827
3	4	SACRAMENTO	38.6354	-121.53499	332000	Fri May 16 00:00:00 EDT 2008	2258	CA	149 OPUS CIR	Residential	95834
3	3	SACRAMENTO	38.674864	-121.4958	334000	Fri May 16 00:00:00 EDT 2008	2212	CA	580 REGENCY PARK CIR	Residential	95835
2	3	ORANGEVALE	38.667703	-121.209456	335000	Fri May 16 00:00:00 EDT 2008	1616	CA	5544 CAMAS CT	Residential	95662
2	4	SACRAMENTO	38.66841	-121.494639	341000	Fri May 16 00:00:00 EDT 2008	2372	CA	5102 ARCHCREST WAY	Residential	95835
3	5	ROCKLIN	38.807816	-121.270008	346375	Fri May 16 00:00:00 EDT 2008	2606	CA	5725 BALFOR RD	Residential	95765
3	5	ROSEVILLE	38.79218	-121.28595	347225	Fri May 16 00:00:00 EDT 2008	0	CA	7697 ROSEHALL DR	Residential	95678
3	5	ELK GROVE	38.386239	-121.448159	349000	Fri May 16 00:00:00 EDT 2008	2877	CA	4821 HUTSON WAY	Residential	95757
2	3	ANTELOPE	38.709513	-121.359357	350000	Fri May 16 00:00:00 EDT 2008	2960	CA	4509 WINJE DR	Residential	95843
2	2	LINCOLN	38.853869	-121.271742	350000	Fri May 16 00:00:00 EDT 2008	0	CA	1965 LAURELHURST LN	Residential	95648
2	3	ROSEVILLE	38.792461	-121.27571100000002	350000	Fri May 16 00:00:00 EDT 2008	2172	CA	6709 ROSE BRIDGE DR	Residential	95678
2	3	ROSEVILLE	38.76215300000001	-121.283451	350000	Fri May 16 00:00:00 EDT 2008	2100	CA	281 SPYGLASS HL	Condo	95678
2	3	SACRAMENTO	38.483212	-121.54019	351000	Fri May 16 00:00:00 EDT 2008	1795	CA	7709 RIVER VILLAGE DR	Residential	95831
2	3	EL DORADO HILLS	38.686067	-121.073413	356200	Fri May 16 00:00:00 EDT 2008	0	CA	4165 BRISBANE CIR	Residential	95762
2	4	ROSEVILLE	38.733985	-121.236766	360000	Fri May 16 00:00:00 EDT 2008	2295	CA	506 BEDFORD CT	Residential	95661
3	4	ROSEVILLE	38.792493	-121.331899	367463	Fri May 16 00:00:00 EDT 2008	2577	CA	9048 PINTO CANYON WAY	Residential	95747
0	0	ROSEVILLE	38.778561	-121.362008	375000	Fri May 16 00:00:00 EDT 2008	0	CA	2274 IVY BRIDGE DR	Residential	95747
1	3	WALNUT GROVE	38.24765900000001	-121.515129	380000	Fri May 16 00:00:00 EDT 2008	1727	CA	14004 WALNUT AVE	Residential	95690
2	3	ELK GROVE	38.429139	-121.423444	380578	Fri May 16 00:00:00 EDT 2008	1485	CA	6905 FRANKFORT CT	Residential	95758
2	3	CARMICHAEL	38.629929	-121.323086	386222	Fri May 16 00:00:00 EDT 2008	1655	CA	3621 WINTUN DR	Residential	95608
0	0	LINCOLN	38.867125	-121.31908500000002	389000	Fri May 16 00:00:00 EDT 2008	0	CA	201 KIRKLAND CT	Residential	95648
0	0	RANCHO CORDOVA	38.5357	-121.2249	390000	Fri May 16 00:00:00 EDT 2008	0	CA	12075 APPLESBURY CT	Residential	95742
2	3	ROSEVILLE	38.737872	-121.249025	395500	Fri May 16 00:00:00 EDT 2008	2049	CA	1975 SIDESADDLE WAY	Residential	95661
0	0	RANCHO CORDOVA	38.52738400000001	-121.233531	396000	Fri May 16 00:00:00 EDT 2008	0	CA	5420 ALMOND FALLS WAY	Residential	95742
3	5	ELK GROVE	38.405571	-121.445186	397000	Fri May 16 00:00:00 EDT 2008	2875	CA	9677 PILLITERI CT	Residential	95757
0	0	LINCOLN	38.904869	-121.32075	400000	Fri May 16 00:00:00 EDT 2008	0	CA	1515 EL CAMINO VERDE DR	Residential	95648
2	4	EL DORADO HILLS	38.656299	-121.079783	400000	Fri May 16 00:00:00 EDT 2008	2199	CA	556 PLATT CIR	Residential	95762
3	4	ROSEVILLE	38.808581	-121.32785	412500	Fri May 16 00:00:00 EDT 2008	0	CA	1792 DIAMOND WOODS CIR	Residential	95747
1	2	SACRAMENTO	38.551611	-121.504437	413500	Fri May 16 00:00:00 EDT 2008	1304	CA	1124 PERKINS WAY	Residential	95818
2	3	CARMICHAEL	38.634111	-121.353376	415000	Fri May 16 00:00:00 EDT 2008	2334	CA	4748 SALEM WAY	Residential	95608
3	4	AUBURN	38.935579	-121.079018	420454	Fri May 16 00:00:00 EDT 2008	2278	CA	1484 RADCLIFFE WAY	Residential	95603
1	3	SACRAMENTO	38.579326	-121.44252	425000	Fri May 16 00:00:00 EDT 2008	1493	CA	51 AIKEN WAY	Residential	95819
2	3	CAMERON PARK	38.669805	-120.999007	425000	Fri May 16 00:00:00 EDT 2008	0	CA	2818 KNOLLWOOD DR	Residential	95682
0	0	LINCOLN	38.860007	-121.310946	433500	Fri May 16 00:00:00 EDT 2008	0	CA	1536 STONEY CROSS LN	Residential	95648
3	5	ROSEVILLE	38.804773	-121.341195	438000	Fri May 16 00:00:00 EDT 2008	0	CA	509 CASTILLIAN CT	Residential	95747
3	5	FOLSOM	38.66051	-121.163689	441000	Fri May 16 00:00:00 EDT 2008	2787	CA	700 HUNTER PL	Residential	95630
3	5	SACRAMENTO	38.506371	-121.514456	445000	Fri May 16 00:00:00 EDT 2008	2824	CA	1240 FAY CIR	Residential	95831
3	4	FOLSOM	38.673882	-121.105077	446000	Fri May 16 00:00:00 EDT 2008	3261	CA	1113 SANDWICK WAY	Residential	95630
2	4	SACRAMENTO	38.621566	-121.370882	450000	Fri May 16 00:00:00 EDT 2008	2053	CA	3108 DELWOOD WAY	Residential	95821
3	4	ROSEVILLE	38.750577	-121.232768	455000	Fri May 16 00:00:00 EDT 2008	2379	CA	3212 CORNICHE LN	Residential	95661
2	3	EL DORADO HILLS	38.680092	-121.036467	460000	Fri May 16 00:00:00 EDT 2008	0	CA	2159 BECKETT DR	Residential	95762
2	3	PLACERVILLE	38.690867	-120.693641	475000	Fri May 16 00:00:00 EDT 2008	0	CA	4320 FOUR SEASONS RD	Residential	95667
2	3	GARDEN VALLEY	38.84255	-120.8754	490000	Fri May 16 00:00:00 EDT 2008	0	CA	6401 MARSHALL RD	Residential	95633
2	4	EL DORADO HILLS	38.681778	-121.03583799999998	493000	Fri May 16 00:00:00 EDT 2008	0	CA	2089 BECKETT DR	Residential	95762
4	5	EL DORADO HILLS	38.676131	-121.038931	508000	Fri May 16 00:00:00 EDT 2008	0	CA	6196 EDGEHILL DR	Residential	95762
0	0	ROSEVILLE	38.780051	-121.378718	511000	Fri May 16 00:00:00 EDT 2008	0	CA	200 HILLSFORD CT	Residential	95747
2	3	FAIR OAKS	38.650735	-121.258628	525000	Fri May 16 00:00:00 EDT 2008	3173	CA	8217 PLUMERIA AVE	Residential	95628
3	4	EL DORADO HILLS	38.664066	-121.056735	533000	Fri May 16 00:00:00 EDT 2008	0	CA	4841 VILLAGE GREEN DR	Residential	95762
1	3	SACRAMENTO	38.588936	-121.373606	545000	Fri May 16 00:00:00 EDT 2008	1348	CA	3863 LAS PASAS WAY	Residential	95864
3	4	AUBURN	38.865246	-121.094869	560000	Fri May 16 00:00:00 EDT 2008	0	CA	820 DANA CT	Residential	95603
1	2	SACRAMENTO	38.568438	-121.457854	575000	Fri May 16 00:00:00 EDT 2008	1252	CA	1165 37TH ST	Residential	95816
3	4	FOLSOM	38.703962	-121.1871	575000	Fri May 16 00:00:00 EDT 2008	3229	CA	203 CASCADE FALLS DR	Residential	95630
4	5	SACRAMENTO	38.45326	-121.32573	598695	Fri May 16 00:00:00 EDT 2008	3863	CA	9880 IZILDA CT	Residential	95829
3	5	ROSEVILLE	38.798448	-121.344054	600000	Fri May 16 00:00:00 EDT 2008	0	CA	1800 AVONDALE DR	Residential	95747
3	4	ROCKLIN	38.772672	-121.220232	600000	Fri May 16 00:00:00 EDT 2008	0	CA	4620 BROMWICH CT	Residential	95677
3	4	GRANITE BAY	38.73209600000001	-121.219142	600000	Fri May 16 00:00:00 EDT 2008	2356	CA	620 KESWICK CT	Residential	95746
0	0	ROCKLIN	38.781134	-121.222801	600000	Fri May 16 00:00:00 EDT 2008	0	CA	4478 GREENBRAE RD	Residential	95677
3	5	ROSEVILLE	38.78861	-121.339495	610000	Fri May 16 00:00:00 EDT 2008	3579	CA	8432 BRIGGS DR	Residential	95747
0	0	EL DORADO HILLS	38.6478	-121.0309	622500	Fri May 16 00:00:00 EDT 2008	0	CA	200 CRADLE MOUNTAIN CT	Residential	95762
0	0	EL DORADO HILLS	38.682961	-121.033253	680000	Fri May 16 00:00:00 EDT 2008	0	CA	2065 IMPRESSIONIST WAY	Residential	95762
3	4	EL DORADO HILLS	38.706692	-121.058869	879000	Fri May 16 00:00:00 EDT 2008	0	CA	2982 ABERDEEN LN	Residential	95762
3	4	WILTON	38.415298	-121.194858	884790	Fri May 16 00:00:00 EDT 2008	4400	CA	9401 BARREL RACER CT	Residential	95693
3	3	LINCOLN	38.851645	-121.231742	1551	Fri May 16 00:00:00 EDT 2008	0	CA	3720 VISTA DE MADERA	Residential	95648
4	3	SLOUGHHOUSE	38.490447	-121.129337	2000	Fri May 16 00:00:00 EDT 2008	5822	CA	14151 INDIO DR	Residential	95683
2	4	SACRAMENTO	38.48862800000001	-121.387759	56950	Thu May 15 00:00:00 EDT 2008	1512	CA	7401 TOULON LN	Residential	95828
1	1	SACRAMENTO	38.542419	-121.359904	60000	Thu May 15 00:00:00 EDT 2008	611	CA	9127 NEWHALL DR Unit 34	Condo	95826
1	2	SACRAMENTO	38.471139	-121.432255	61000	Thu May 15 00:00:00 EDT 2008	876	CA	5937 BAMFORD DR	Residential	95823
1	2	SACRAMENTO	38.670467	-121.359799	62000	Thu May 15 00:00:00 EDT 2008	933	CA	5672 HILLSDALE BLVD	Condo	95842
1	2	SACRAMENTO	38.539213	-121.46393	68566	Thu May 15 00:00:00 EDT 2008	864	CA	3920 39TH ST	Residential	95820
1	2	SACRAMENTO	38.643978	-121.449562	70000	Thu May 15 00:00:00 EDT 2008	1011	CA	701 JESSIE AVE	Residential	95838
2	4	SACRAMENTO	38.618716	-121.466327	80000	Thu May 15 00:00:00 EDT 2008	1158	CA	83 ARCADE BLVD	Residential	95815
2	3	SACRAMENTO	38.64472	-121.452228	85500	Thu May 15 00:00:00 EDT 2008	1092	CA	601 REGGINALD WAY	Residential	95838
1	2	SACRAMENTO	38.627147	-121.500799	92000	Thu May 15 00:00:00 EDT 2008	956	CA	550 DEL VERDE CIR	Condo	95833
2	2	SACRAMENTO	38.520469	-121.458606	93600	Thu May 15 00:00:00 EDT 2008	1139	CA	4113 DAYSTAR CT	Residential	95824
1	3	SACRAMENTO	38.488238	-121.472561	95000	Thu May 15 00:00:00 EDT 2008	1058	CA	7374 TISDALE WAY	Residential	95822
2	3	SACRAMENTO	38.628842	-121.446127	97750	Thu May 15 00:00:00 EDT 2008	1040	CA	3348 RIO LINDA BLVD	Residential	95838
2	3	SACRAMENTO	38.484374	-121.463157	104000	Thu May 15 00:00:00 EDT 2008	1354	CA	3935 LIMESTONE WAY	Residential	95823
1	3	NORTH HIGHLANDS	38.679279	-121.376615	105000	Thu May 15 00:00:00 EDT 2008	1051	CA	6208 GRATTAN WAY	Residential	95660
1	1	SACRAMENTO	38.578675	-121.409951	107666	Thu May 15 00:00:00 EDT 2008	682	CA	739 E WOODSIDE LN Unit E	Condo	95825
1	3	SACRAMENTO	38.511893	-121.457676	109000	Thu May 15 00:00:00 EDT 2008	1161	CA	4225 46TH AVE	Residential	95824
1	3	SACRAMENTO	38.647398	-121.432914	110000	Thu May 15 00:00:00 EDT 2008	1004	CA	1434 BELL AVE	Residential	95838
1	3	NORTH HIGHLANDS	38.669587	-121.379879	110000	Thu May 15 00:00:00 EDT 2008	1229	CA	5628 GEORGIA DR	Residential	95660
2	3	SACRAMENTO	38.480126	-121.487869	112500	Thu May 15 00:00:00 EDT 2008	1249	CA	7629 BETH ST	Residential	95832
2	3	SACRAMENTO	38.479593	-121.48434	114800	Thu May 15 00:00:00 EDT 2008	1161	CA	2277 BABETTE WAY	Residential	95832
1	3	SACRAMENTO	38.465551	-121.42661	116000	Thu May 15 00:00:00 EDT 2008	1010	CA	6561 WEATHERFORD WAY	Residential	95823
0	0	CAMERON PARK	38.681393	-120.996713	119000	Thu May 15 00:00:00 EDT 2008	0	CA	3035 ESTEPA DR Unit 5C	Condo	95682
2	4	SACRAMENTO	38.528479	-121.411806	121500	Thu May 15 00:00:00 EDT 2008	1462	CA	5136 CABOT CIR	Residential	95820
2	3	SACRAMENTO	38.47709	-121.410569	122000	Thu May 15 00:00:00 EDT 2008	1269	CA	7730 ROBINETTE RD	Residential	95828
2	2	SACRAMENTO	38.532359	-121.41167	123675	Thu May 15 00:00:00 EDT 2008	1188	CA	87 LACAM CIR	Residential	95820
2	4	SACRAMENTO	38.631925	-121.427775	126854	Thu May 15 00:00:00 EDT 2008	1570	CA	1691 NOGALES ST	Residential	95838
2	3	SACRAMENTO	38.546091	-121.457745	127059	Thu May 15 00:00:00 EDT 2008	1093	CA	3118 42ND ST	Residential	95817
1	3	SACRAMENTO	38.507339	-121.416267	128687	Thu May 15 00:00:00 EDT 2008	962	CA	7517 50TH AVE	Residential	95828
2	3	SACRAMENTO	38.466388	-121.458861	129500	Thu May 15 00:00:00 EDT 2008	1089	CA	4071 EVALITA WAY	Residential	95823
2	3	SACRAMENTO	38.52049	-121.411383	130000	Thu May 15 00:00:00 EDT 2008	1127	CA	7928 36TH AVE	Residential	95824
2	4	SACRAMENTO	38.506382	-121.483574	131750	Thu May 15 00:00:00 EDT 2008	1309	CA	6631 DEMARET DR	Residential	95822
1	2	RIO LINDA	38.695589	-121.444133	132000	Thu May 15 00:00:00 EDT 2008	970	CA	7043 9TH AVE	Residential	95673
2	3	SACRAMENTO	38.462376	-121.426556	134000	Thu May 15 00:00:00 EDT 2008	1144	CA	97 KENNELFORD CIR	Residential	95823
1	3	RANCHO CORDOVA	38.593049	-121.30304	134000	Thu May 15 00:00:00 EDT 2008	1000	CA	2636 TRONERO WAY	Residential	95670
0	0	LINCOLN	38.88415	-121.270277	138000	Thu May 15 00:00:00 EDT 2008	0	CA	1530 TOPANGA LN Unit 204	Condo	95648
2	3	ANTELOPE	38.706175	-121.379776	142000	Thu May 15 00:00:00 EDT 2008	1206	CA	3604 KODIAK WAY	Residential	95843
1	3	SACRAMENTO	38.603593	-121.41701100000002	143012	Thu May 15 00:00:00 EDT 2008	1285	CA	2149 COTTAGE WAY	Residential	95825
2	3	SACRAMENTO	38.477563	-121.384382	145846	Thu May 15 00:00:00 EDT 2008	1543	CA	8632 PRAIRIEWOODS DR	Residential	95828
1	2	WEST SACRAMENTO	38.563084	-121.535579	147000	Thu May 15 00:00:00 EDT 2008	884	CA	612 STONE BLVD	Residential	95691
1	3	SACRAMENTO	38.54117	-121.458129	148750	Thu May 15 00:00:00 EDT 2008	1019	CA	4180 12TH AVE	Residential	95817
2	4	SACRAMENTO	38.46654	-121.419029	150000	Thu May 15 00:00:00 EDT 2008	1392	CA	8025 ARROYO VISTA DR	Residential	95823
1	2	SACRAMENTO	38.672567	-121.356754	150454	Thu May 15 00:00:00 EDT 2008	924	CA	5754 WALERGA RD Unit 4	Condo	95842
2	3	SACRAMENTO	38.46616	-121.448283	151087	Thu May 15 00:00:00 EDT 2008	1217	CA	8 LA ROCAS CT	Residential	95823
2	3	ANTELOPE	38.725873	-121.35856	157296	Thu May 15 00:00:00 EDT 2008	1670	CA	8636 LONGSPUR WAY	Residential	95843
2	3	SACRAMENTO	38.473775	-121.493777	157500	Thu May 15 00:00:00 EDT 2008	1302	CA	1941 EXPEDITION WAY	Residential	95832
2	3	SACRAMENTO	38.502034	-121.456027	160000	Thu May 15 00:00:00 EDT 2008	1488	CA	4351 TURNBRIDGE DR	Residential	95823
2	3	NORTH HIGHLANDS	38.685361	-121.376938	160000	Thu May 15 00:00:00 EDT 2008	1373	CA	6513 HOLIDAY WAY	Residential	95660
2	4	CITRUS HEIGHTS	38.717738	-121.308322	161250	Thu May 15 00:00:00 EDT 2008	1381	CA	8321 MISTLETOE WAY	Residential	95621
2	3	SACRAMENTO	38.46282100000001	-121.433135	164000	Thu May 15 00:00:00 EDT 2008	1265	CA	5920 VALLEY GLEN WAY	Residential	95823
1	2	SACRAMENTO	38.556178	-121.476256	165000	Thu May 15 00:00:00 EDT 2008	881	CA	2601 SAN FERNANDO WAY	Residential	95818
0	0	WEST SACRAMENTO	38.584526	-121.534609	165000	Thu May 15 00:00:00 EDT 2008	0	CA	501 POPLAR AVE	Residential	95691
2	4	SACRAMENTO	38.467012	-121.359969	165750	Thu May 15 00:00:00 EDT 2008	1608	CA	8008 SAINT HELENA CT	Residential	95829
1	3	CITRUS HEIGHTS	38.681554	-121.312934	166000	Thu May 15 00:00:00 EDT 2008	1344	CA	6517 DONEGAL DR	Residential	95621
2	3	SACRAMENTO	38.634292	-121.485106	169000	Thu May 15 00:00:00 EDT 2008	1202	CA	1001 RIO NORTE WAY	Residential	95834
2	3	LINCOLN	38.893168	-121.305398	170000	Thu May 15 00:00:00 EDT 2008	1104	CA	604 P ST	Residential	95648
2	2	ROSEVILLE	38.795529	-121.328819	170000	Thu May 15 00:00:00 EDT 2008	0	CA	10001 WOODCREEK OAKS BLVD Unit 815	Condo	95747
2	4	SACRAMENTO	38.490606	-121.410173	170000	Thu May 15 00:00:00 EDT 2008	1859	CA	7351 GIGI PL	Multi-Family	95828
2	3	SACRAMENTO	38.475853	-121.477039	170000	Thu May 15 00:00:00 EDT 2008	1232	CA	7740 DIXIE LOU ST	Residential	95832
1	3	SACRAMENTO	38.490822	-121.401643	170725	Thu May 15 00:00:00 EDT 2008	1638	CA	7342 DAVE ST	Residential	95828
2	2	SACRAMENTO	38.480859	-121.539745	171750	Thu May 15 00:00:00 EDT 2008	1177	CA	7687 HOWERTON DR	Residential	95831
2	3	SACRAMENTO	38.622794	-121.499173	172000	Thu May 15 00:00:00 EDT 2008	1582	CA	26 KAMSON CT	Residential	95833
2	2	SACRAMENTO	38.502254	-121.451444	173056	Thu May 15 00:00:00 EDT 2008	904	CA	7045 PEEVEY CT	Residential	95823
2	3	ELK GROVE	38.433919	-121.422347	174000	Thu May 15 00:00:00 EDT 2008	1340	CA	8916 GABLES MILL PL	Residential	95758
2	3	SACRAMENTO	38.62457	-121.486913	174250	Thu May 15 00:00:00 EDT 2008	1204	CA	1140 EDMONTON DR	Residential	95833
2	4	ELK GROVE	38.44574	-121.3725	176850	Thu May 15 00:00:00 EDT 2008	1477	CA	8879 APPLE PEAR CT	Residential	95624
2	4	SACRAMENTO	38.45073	-121.427528	179500	Thu May 15 00:00:00 EDT 2008	1497	CA	9 WIND CT	Residential	95823
1	3	FAIR OAKS	38.667254	-121.240708	185000	Thu May 15 00:00:00 EDT 2008	960	CA	8570 SHERATON DR	Residential	95628
0	0	LINCOLN	38.88417000000001	-121.270222	188000	Thu May 15 00:00:00 EDT 2008	0	CA	1550 TOPANGA LN Unit 207	Condo	95648
2	3	SACRAMENTO	38.634335	-121.486098	188700	Thu May 15 00:00:00 EDT 2008	1428	CA	1080 RIO NORTE WAY	Residential	95834
1	3	SACRAMENTO	38.530144	-121.43749	189000	Thu May 15 00:00:00 EDT 2008	1039	CA	5501 VALLETTA WAY	Residential	95820
1	3	FAIR OAKS	38.66745	-121.2364	189000	Thu May 15 00:00:00 EDT 2008	1529	CA	5624 MEMORY LN	Residential	95628
3	4	CITRUS HEIGHTS	38.699714	-121.311635	189836	Thu May 15 00:00:00 EDT 2008	1892	CA	6622 WILLOWLEAF DR	Residential	95621
2	4	SACRAMENTO	38.649258	-121.465308	190000	Thu May 15 00:00:00 EDT 2008	1887	CA	27 MEGAN CT	Residential	95838
2	3	ORANGEVALE	38.687006	-121.254319	191250	Thu May 15 00:00:00 EDT 2008	1294	CA	6601 WOODMORE OAKS DR	Residential	95662
2	3	SACRAMENTO	38.477568	-121.492574	191675	Thu May 15 00:00:00 EDT 2008	1638	CA	1973 DANVERS WAY	Residential	95832
2	3	SACRAMENTO	38.46734	-121.419843	195500	Thu May 15 00:00:00 EDT 2008	1677	CA	8001 ARROYO VISTA DR	Residential	95823
1	3	CITRUS HEIGHTS	38.700717	-121.3133	198000	Thu May 15 00:00:00 EDT 2008	1073	CA	7409 VOYAGER WAY	Residential	95621
2	3	SACRAMENTO	38.651386	-121.45042	200000	Thu May 15 00:00:00 EDT 2008	1231	CA	815 CROSSWIND DR	Residential	95838
2	3	ELK GROVE	38.42442	-121.440357	200000	Thu May 15 00:00:00 EDT 2008	1175	CA	5509 LAGUNA CREST WAY	Residential	95758
2	3	ELK GROVE	38.452075	-121.36646100000002	200000	Thu May 15 00:00:00 EDT 2008	1416	CA	8424 MERRY HILL WAY	Residential	95624
0	0	WEST SACRAMENTO	38.569943	-121.527539	200100	Thu May 15 00:00:00 EDT 2008	0	CA	1525 PENNSYLVANIA AVE	Residential	95691
2	3	SACRAMENTO	38.68197	-121.500025	201528	Thu May 15 00:00:00 EDT 2008	1358	CA	5954 BRIDGECROSS DR	Residential	95835
2	4	ELK GROVE	38.438818	-121.37443	204750	Thu May 15 00:00:00 EDT 2008	1609	CA	8789 SEQUOIA WOOD CT	Residential	95624
3	4	SACRAMENTO	38.68607	-121.342369	205000	Thu May 15 00:00:00 EDT 2008	1968	CA	6600 SILVERTHORNE CIR	Residential	95842
2	2	SACRAMENTO	38.555781	-121.485331	205000	Thu May 15 00:00:00 EDT 2008	1089	CA	2221 2ND AVE	Residential	95818
2	3	CARMICHAEL	38.623372	-121.347665	205900	Thu May 15 00:00:00 EDT 2008	1296	CA	3230 SMATHERS WAY	Residential	95608
2	2	ELK GROVE	38.424421	-121.443915	207000	Thu May 15 00:00:00 EDT 2008	1189	CA	5209 LAGUNA CREST WAY	Residential	95758
1	2	SACRAMENTO	38.612694	-121.456669	207973	Thu May 15 00:00:00 EDT 2008	795	CA	416 LEITCH AVE	Residential	95815
