street,zip,state,city,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median
6019 CHESHIRE WAY,95610,CA,CITRUS HEIGHTS,4,3,1736,Residential,2008-05-16T00:00:00Z,195000.0,38.676437,-121.27916499999999,195000.0,195000.0
3330 VILLAGE CT,95682,CA,CAMERON PARK,2,2,0,Residential,2008-05-16T00:00:00Z,195000.0,38.690504,-120.996245,195000.0,195000.0
2561 VERNA WAY,95821,CA,SACRAMENTO,3,1,1473,Residential,2008-05-16T00:00:00Z,,38.611055,-121.369964,167666.66666666666,140000.0
3522 22ND AVE,95820,CA,SACRAMENTO,3,1,1150,Residential,2008-05-16T00:00:00Z,198000.0,38.532725,-121.469078,198000.0,198000.0
2880 CANDIDO DR,95833,CA,SACRAMENTO,3,2,1127,Residential,2008-05-16T00:00:00Z,199900.0,38.618019,-121.51021499999999,199900.0,199900.0
6908 PIN OAK CT,95628,CA,FAIR OAKS,3,1,1144,Residential,2008-05-16T00:00:00Z,200000.0,38.66424,-121.303675,200000.0,200000.0
5733 ANGELINA AVE,95608,CA,CARMICHAEL,3,1,972,Residential,2008-05-16T00:00:00Z,201000.0,38.622634000000005,-121.330846,201000.0,201000.0
7849 BONNY DOWNS WAY,95758,CA,ELK GROVE,4,2,2306,Residential,2008-05-16T00:00:00Z,204918.0,38.42139,-121.41133899999998,204918.0,204918.0
8716 LONGSPUR WAY,95843,CA,ANTELOPE,3,2,1479,Residential,2008-05-16T00:00:00Z,205000.0,38.724083,-121.3584,205000.0,205000.0
6320 EL DORADO ST,95623,CA,EL DORADO,2,1,1040,Residential,2008-05-16T00:00:00Z,205000.0,38.678758,-120.844118,205000.0,205000.0
2328 DOROTHY JUNE WAY,95838,CA,SACRAMENTO,3,2,1430,Residential,2008-05-16T00:00:00Z,205878.0,38.641727,-121.41270300000001,205878.0,205878.0
1986 DANVERS WAY,95832,CA,SACRAMENTO,4,2,1800,Residential,2008-05-16T00:00:00Z,207000.0,38.47723,-121.49256799999999,207000.0,207000.0
7901 GAZELLE TRAIL WAY,95843,CA,ANTELOPE,4,2,1953,Residential,2008-05-16T00:00:00Z,207744.0,38.71174,-121.342675,207744.0,207744.0
6080 BRIDGECROSS DR,95835,CA,SACRAMENTO,3,2,1120,Residential,2008-05-16T00:00:00Z,209000.0,38.681952,-121.50500900000002,209000.0,209000.0
20 GROTH CIR,95834,CA,SACRAMENTO,3,2,1232,Residential,2008-05-16T00:00:00Z,,38.640807,-121.53352199999999,250256.09523809524,232500.0
1900 DANBROOK DR,95835,CA,SACRAMENTO,1,1,984,Condo,2008-05-16T00:00:00Z,210944.0,38.668433,-121.50347099999999,210944.0,210944.0
140 VENTO CT,95678,CA,ROSEVILLE,3,2,0,Condo,2008-05-16T00:00:00Z,212500.0,38.793533000000004,-121.289685,212500.0,212500.0
8442 KEUSMAN ST,95758,CA,ELK GROVE,4,2,2329,Residential,2008-05-16T00:00:00Z,213750.0,38.449651,-121.414704,213750.0,213750.0
9552 SUNLIGHT LN,95758,CA,ELK GROVE,3,2,1351,Residential,2008-05-16T00:00:00Z,215000.0,38.410561,-121.404327,215000.0,215000.0
2733 YUMA CT,95682,CA,CAMERON PARK,2,2,0,Residential,2008-05-16T00:00:00Z,215000.0,38.691215,-120.994949,215000.0,215000.0
1407 TIFFANY CIR,95661,CA,ROSEVILLE,4,1,1376,Residential,2008-05-16T00:00:00Z,215000.0,38.736391999999995,-121.2664,215000.0,215000.0
636 CRESTVIEW DR,95619,CA,DIAMOND SPRINGS,3,2,1300,Residential,2008-05-16T00:00:00Z,216033.0,38.688255,-120.810235,216033.0,216033.0
1528 HESKET WAY,95825,CA,SACRAMENTO,4,2,1566,Residential,2008-05-16T00:00:00Z,220000.0,38.593598,-121.40363700000002,220000.0,220000.0
2327 32ND ST,95817,CA,SACRAMENTO,2,1,1115,Residential,2008-05-16T00:00:00Z,220000.0,38.557433,-121.47034,220000.0,220000.0
1833 2ND AVE,95818,CA,SACRAMENTO,2,1,1032,Residential,2008-05-16T00:00:00Z,220000.0,38.556818,-121.490669,220000.0,220000.0
7252 CARRIAGE DR,95621,CA,CITRUS HEIGHTS,4,2,1419,Residential,2008-05-16T00:00:00Z,220000.0,38.698058,-121.29489299999999,220000.0,220000.0
9815 PASO FINO WAY,95757,CA,ELK GROVE,3,2,1261,Residential,2008-05-16T00:00:00Z,220000.0,38.404888,-121.443998,220000.0,220000.0
5532 ENGLE RD,95608,CA,CARMICHAEL,2,2,1637,Residential,2008-05-16T00:00:00Z,220702.0,38.63173,-121.33528600000001,220702.0,220702.0
1139 CLINTON RD,95825,CA,SACRAMENTO,4,2,1776,Multi-Family,2008-05-16T00:00:00Z,221250.0,38.585291,-121.406824,221250.0,221250.0
9176 SAGE GLEN WAY,95758,CA,ELK GROVE,3,2,1338,Residential,2008-05-16T00:00:00Z,222000.0,38.423913,-121.43911499999999,222000.0,222000.0
9967 HATHERTON WAY,95757,CA,ELK GROVE,0,0,0,Residential,2008-05-16T00:00:00Z,222500.0,38.3052,-121.4033,222500.0,222500.0
9264 BOULDER RIVER WAY,95624,CA,ELK GROVE,5,2,2254,Residential,2008-05-16T00:00:00Z,222750.0,38.421713000000004,-121.34519099999999,222750.0,222750.0
320 GROTH CIR,95834,CA,SACRAMENTO,3,2,1441,Residential,2008-05-16T00:00:00Z,225000.0,38.638882,-121.53188300000001,225000.0,225000.0
137 GUNNISON AVE,95838,CA,SACRAMENTO,4,2,1991,Residential,2008-05-16T00:00:00Z,225000.0,38.650729,-121.46648300000001,225000.0,225000.0
8209 RIVALLO WAY,95829,CA,SACRAMENTO,4,3,2126,Residential,2008-05-16T00:00:00Z,228750.0,38.459524,-121.3501,228750.0,228750.0
8637 PERIWINKLE CIR,95624,CA,ELK GROVE,3,2,1094,Residential,2008-05-16T00:00:00Z,229000.0,38.443184,-121.36438799999999,229000.0,229000.0
3425 MEADOW WAY,95677,CA,ROCKLIN,3,2,1462,Residential,2008-05-16T00:00:00Z,,38.798028,-121.23536399999999,470750.0,488750.0
107 JARVIS CIR,95834,CA,SACRAMENTO,5,3,2258,Residential,2008-05-16T00:00:00Z,232500.0,38.639891,-121.537603,232500.0,232500.0
2319 THORES ST,95670,CA,RANCHO CORDOVA,3,2,1074,Residential,2008-05-16T00:00:00Z,233000.0,38.59675,-121.312716,233000.0,233000.0
8935 MOUNTAIN HOME CT,95624,CA,ELK GROVE,4,2,2111,Residential,2008-05-16T00:00:00Z,233500.0,38.38751,-121.370276,233500.0,233500.0
2566 SERENATA WAY,95835,CA,SACRAMENTO,3,2,1686,Residential,2008-05-16T00:00:00Z,239000.0,38.671556,-121.52091599999999,239000.0,239000.0
4085 COUNTRY DR,95843,CA,ANTELOPE,4,3,1915,Residential,2008-05-16T00:00:00Z,240000.0,38.706209,-121.36950900000001,240000.0,240000.0
9297 TROUT WAY,95624,CA,ELK GROVE,4,2,2367,Residential,2008-05-16T00:00:00Z,240000.0,38.420637,-121.375798,240000.0,240000.0
7 ARCHIBALD CT,95823,CA,SACRAMENTO,3,2,1962,Residential,2008-05-16T00:00:00Z,240971.0,38.443305,-121.435296,240971.0,240971.0
11130 EEL RIVER CT,95670,CA,RANCHO CORDOVA,2,2,1406,Residential,2008-05-16T00:00:00Z,242000.0,38.625932,-121.27151699999999,242000.0,242000.0
8323 REDBANK WAY,95829,CA,SACRAMENTO,3,2,1789,Residential,2008-05-16T00:00:00Z,243450.0,38.455753,-121.349273,243450.0,243450.0
16 BRONCO CREEK CT,95835,CA,SACRAMENTO,4,2,1876,Residential,2008-05-16T00:00:00Z,243500.0,38.674226000000004,-121.525497,243500.0,243500.0
8316 NORTHAM DR,95843,CA,ANTELOPE,3,2,1235,Residential,2008-05-16T00:00:00Z,246544.0,38.720766999999995,-121.376678,246544.0,246544.0
4240 WINJE DR,95843,CA,ANTELOPE,4,2,2504,Residential,2008-05-16T00:00:00Z,246750.0,38.70884,-121.359559,246750.0,246750.0
3569 SODA WAY,95834,CA,SACRAMENTO,0,0,0,Residential,2008-05-16T00:00:00Z,247000.0,38.631139000000005,-121.501879,247000.0,247000.0
5118 ROBANDER ST,95608,CA,CARMICHAEL,3,2,1676,Residential,2008-05-16T00:00:00Z,247000.0,38.657267,-121.31035200000001,247000.0,247000.0
5976 KYLENCH CT,95621,CA,CITRUS HEIGHTS,3,2,1367,Residential,2008-05-16T00:00:00Z,249000.0,38.708966,-121.32467,249000.0,249000.0
9247 DELAIR WAY,95758,CA,ELK GROVE,4,3,1899,Residential,2008-05-16T00:00:00Z,249000.0,38.422241,-121.458022,249000.0,249000.0
9054 DESCENDANT DR,95758,CA,ELK GROVE,3,2,1636,Residential,2008-05-16T00:00:00Z,250000.0,38.428852,-121.415628,250000.0,250000.0
3450 WHITNOR CT,95821,CA,SACRAMENTO,3,2,1828,Residential,2008-05-16T00:00:00Z,250000.0,38.627697999999995,-121.369698,250000.0,250000.0
6288 LONETREE BLVD,95765,CA,ROCKLIN,0,0,0,Residential,2008-05-16T00:00:00Z,,38.804992999999996,-121.293609,358493.55555555556,346375.0
9355 MATADOR WAY,95826,CA,SACRAMENTO,4,2,1438,Residential,2008-05-16T00:00:00Z,252000.0,38.555633,-121.350691,252000.0,252000.0
8671 SUMMER SUN WAY,95624,CA,ELK GROVE,3,2,1451,Residential,2008-05-16T00:00:00Z,255000.0,38.442845,-121.373272,255000.0,255000.0
1890 GENEVA PL,95825,CA,SACRAMENTO,3,1,1520,Residential,2008-05-16T00:00:00Z,255000.0,38.599449,-121.400305,255000.0,255000.0
1813 AVENIDA MARTINA,95747,CA,ROSEVILLE,3,2,1506,Residential,2008-05-16T00:00:00Z,255000.0,38.776649,-121.33958899999999,255000.0,255000.0
191 BARNHART CIR,95835,CA,SACRAMENTO,4,2,2605,Residential,2008-05-16T00:00:00Z,257200.0,38.675594,-121.515878,257200.0,257200.0
6221 GREEN TOP WAY,95662,CA,ORANGEVALE,3,2,1196,Residential,2008-05-16T00:00:00Z,260000.0,38.679409,-121.21910700000001,260000.0,260000.0
2298 PRIMROSE LN,95648,CA,LINCOLN,3,2,1621,Residential,2008-05-16T00:00:00Z,260000.0,38.89918,-121.32251399999998,260000.0,260000.0
5635 LOS PUEBLOS WAY,95835,CA,SACRAMENTO,3,2,1811,Residential,2008-05-16T00:00:00Z,263500.0,38.679190999999996,-121.537622,263500.0,263500.0
10165 LOFTON WAY,95757,CA,ELK GROVE,3,2,1540,Residential,2008-05-16T00:00:00Z,266510.0,38.387708,-121.436522,266510.0,266510.0
1251 GREEN RAVINE DR,95648,CA,LINCOLN,4,2,0,Residential,2008-05-16T00:00:00Z,267750.0,38.88156,-121.30134299999999,267750.0,267750.0
6001 SHOO FLY RD,95667,CA,PLACERVILLE,0,0,0,Residential,2008-05-16T00:00:00Z,270000.0,38.813546,-120.80925400000001,270000.0,270000.0
3040 PARKHAM DR,95747,CA,ROSEVILLE,0,0,0,Residential,2008-05-16T00:00:00Z,271000.0,38.770835,-121.366996,271000.0,271000.0
2674 TAM O SHANTER DR,95762,CA,EL DORADO HILLS,4,2,0,Residential,2008-05-16T00:00:00Z,272700.0,38.695801,-121.07921599999999,272700.0,272700.0
6007 MARYBELLE LN,95682,CA,SHINGLE SPRINGS,0,0,0,Unkown,2008-05-16T00:00:00Z,275000.0,38.64347,-120.88818300000001,275000.0,275000.0
9949 NESTLING CIR,95757,CA,ELK GROVE,3,2,1543,Residential,2008-05-16T00:00:00Z,275000.0,38.397455,-121.468391,275000.0,275000.0
2915 HOLDREGE WAY,95835,CA,SACRAMENTO,5,3,2494,Residential,2008-05-16T00:00:00Z,,38.663728000000006,-121.525833,270891.6857142857,261000.0
2678 BRIARTON DR,95648,CA,LINCOLN,3,2,1650,Residential,2008-05-16T00:00:00Z,276500.0,38.844116,-121.27480600000001,276500.0,276500.0
294 SPARROW DR,95632,CA,GALT,4,3,2214,Residential,2008-05-16T00:00:00Z,278000.0,38.258976000000004,-121.321266,278000.0,278000.0
2987 DIORITE WAY,95835,CA,SACRAMENTO,5,3,2280,Residential,2008-05-16T00:00:00Z,279000.0,38.667332,-121.528276,279000.0,279000.0
6326 APPIAN WAY,95608,CA,CARMICHAEL,3,2,1443,Residential,2008-05-16T00:00:00Z,280000.0,38.662659999999995,-121.31685800000001,280000.0,280000.0
6905 COBALT WAY,95621,CA,CITRUS HEIGHTS,4,2,1582,Residential,2008-05-16T00:00:00Z,280000.0,38.691393,-121.30521499999999,280000.0,280000.0
8986 HAFLINGER WAY,95757,CA,ELK GROVE,3,2,1857,Residential,2008-05-16T00:00:00Z,285000.0,38.397923,-121.45021899999999,285000.0,285000.0
2916 BABSON DR,95758,CA,ELK GROVE,3,2,1735,Residential,2008-05-16T00:00:00Z,288000.0,38.417190999999995,-121.473897,288000.0,288000.0
10133 NEBBIOLO CT,95624,CA,ELK GROVE,4,3,2096,Residential,2008-05-16T00:00:00Z,289000.0,38.391085,-121.34723100000001,289000.0,289000.0
1103 COMMONS DR,95825,CA,SACRAMENTO,3,2,1720,Residential,2008-05-16T00:00:00Z,290000.0,38.567865000000005,-121.410699,290000.0,290000.0
4636 TEAL BAY CT,95843,CA,ANTELOPE,4,2,2160,Residential,2008-05-16T00:00:00Z,290000.0,38.704553999999995,-121.354753,290000.0,290000.0
1524 YOUNGS AVE,95838,CA,SACRAMENTO,4,2,1382,Residential,2008-05-16T00:00:00Z,293996.0,38.644927,-121.43054,293996.0,293996.0
865 CONRAD CT,95667,CA,PLACERVILLE,3,2,0,Residential,2008-05-16T00:00:00Z,294000.0,38.729993,-120.802458,294000.0,294000.0
8463 TERRACOTTA CT,95624,CA,ELK GROVE,4,2,1721,Residential,2008-05-16T00:00:00Z,,38.450548,-121.36300200000001,253319.37931034484,233500.0
5747 KING RD,95650,CA,LOOMIS,4,2,1328,Residential,2008-05-16T00:00:00Z,295000.0,38.825096,-121.19843200000001,295000.0,295000.0
8253 KEEGAN WAY,95624,CA,ELK GROVE,0,0,0,Residential,2008-05-16T00:00:00Z,298000.0,38.446286,-121.40081699999999,298000.0,298000.0
9204 TROUT WAY,95624,CA,ELK GROVE,4,2,1982,Residential,2008-05-16T00:00:00Z,298000.0,38.422221,-121.375799,298000.0,298000.0
1828 2ND AVE,95818,CA,SACRAMENTO,2,1,1144,Residential,2008-05-16T00:00:00Z,299000.0,38.556844,-121.490769,299000.0,299000.0
1113 COMMONS DR,95825,CA,SACRAMENTO,2,2,1623,Residential,2008-05-16T00:00:00Z,,38.567795000000004,-121.410703,181592.8,188000.0
2341 BIG STRIKE TRL,95614,CA,COOL,3,2,1457,Residential,2008-05-16T00:00:00Z,300000.0,38.905927,-120.975169,300000.0,300000.0
9452 RED SPRUCE WAY,95624,CA,ELK GROVE,6,3,2555,Residential,2008-05-16T00:00:00Z,300000.0,38.404505,-121.346938,300000.0,300000.0
5776 TERRACE DR,95765,CA,ROCKLIN,3,2,1577,Residential,2008-05-16T00:00:00Z,300567.0,38.800539,-121.260979,300567.0,300567.0
5908 MCLEAN DR,95757,CA,ELK GROVE,5,3,2592,Residential,2008-05-16T00:00:00Z,303000.0,38.38912,-121.434389,303000.0,303000.0
8215 PEREGRINE WAY,95610,CA,CITRUS HEIGHTS,3,2,1401,Residential,2008-05-16T00:00:00Z,305000.0,38.715493,-121.26293000000001,305000.0,305000.0
1104 HILLSDALE LN,95648,CA,LINCOLN,4,2,0,Residential,2008-05-16T00:00:00Z,306000.0,38.865017,-121.32302,306000.0,306000.0
2949 PANAMA AVE,95608,CA,CARMICHAEL,3,2,1502,Residential,2008-05-16T00:00:00Z,310000.0,38.618369,-121.326187,310000.0,310000.0
1356 HARTLEY WAY,95630,CA,FOLSOM,3,2,1327,Residential,2008-05-16T00:00:00Z,310000.0,38.651617,-121.131674,310000.0,310000.0
633 HANISCH DR,95678,CA,ROSEVILLE,4,3,1800,Residential,2008-05-16T00:00:00Z,310000.0,38.763490000000004,-121.27588100000001,310000.0,310000.0
63 ANGEL ISLAND CIR,95831,CA,SACRAMENTO,4,2,2169,Residential,2008-05-16T00:00:00Z,311518.0,38.490408,-121.54766399999998,311518.0,311518.0
1571 WILD OAK LN,95648,CA,LINCOLN,5,3,2457,Residential,2008-05-16T00:00:00Z,312000.0,38.844144,-121.274174,312000.0,312000.0
5222 COPPER SUNSET WAY,95742,CA,RANCHO CORDOVA,0,0,0,Residential,2008-05-16T00:00:00Z,313000.0,38.529181,-121.224755,313000.0,313000.0
5601 SPINDRIFT LN,95662,CA,ORANGEVALE,4,2,2004,Residential,2008-05-16T00:00:00Z,315000.0,38.668289,-121.19231599999999,315000.0,315000.0
652 FIFTEEN MILE DR,95678,CA,ROSEVILLE,4,3,2212,Residential,2008-05-16T00:00:00Z,315000.0,38.775872,-121.298864,315000.0,315000.0
7921 DOE TRAIL WAY,95843,CA,ANTELOPE,5,3,3134,Residential,2008-05-16T00:00:00Z,315000.0,38.711927,-121.343608,315000.0,315000.0
4204 LUSK DR,95864,CA,SACRAMENTO,3,2,1360,Residential,2008-05-16T00:00:00Z,315000.0,38.606569,-121.368424,315000.0,315000.0
5321 DELTA DR,95765,CA,ROCKLIN,4,2,0,Residential,2008-05-16T00:00:00Z,315000.0,38.815493,-121.26290800000001,315000.0,315000.0
5608 ROSEDALE WAY,95822,CA,SACRAMENTO,3,2,1276,Residential,2008-05-16T00:00:00Z,320000.0,38.525115,-121.518689,320000.0,320000.0
3372 BERETANIA WAY,95834,CA,SACRAMENTO,4,3,2962,Residential,2008-05-16T00:00:00Z,322000.0,38.649770000000004,-121.53448,322000.0,322000.0
2422 STEFANIE DR,95765,CA,ROCKLIN,4,2,1888,Residential,2008-05-16T00:00:00Z,325000.0,38.82273,-121.26423999999999,325000.0,325000.0
3232 PARKHAM DR,95747,CA,ROSEVILLE,0,0,0,Residential,2008-05-16T00:00:00Z,325500.0,38.772821,-121.36482099999999,325500.0,325500.0
448 ELMWOOD CT,95678,CA,ROSEVILLE,3,2,0,Residential,2008-05-16T00:00:00Z,326951.0,38.771916999999995,-121.30443899999999,326951.0,326951.0
1214 DAWNWOOD DR,95632,CA,GALT,3,2,1548,Residential,2008-05-16T00:00:00Z,328370.0,38.290119,-121.286023,328370.0,328370.0
1440 EMERALD LN,95648,CA,LINCOLN,2,2,0,Residential,2008-05-16T00:00:00Z,330000.0,38.861864000000004,-121.267478,330000.0,330000.0
3349 CORVINA DR,95670,CA,RANCHO CORDOVA,4,3,2109,Residential,2008-05-16T00:00:00Z,330000.0,38.580545,-121.279016,330000.0,330000.0
10254 JULIANA WAY,95827,CA,SACRAMENTO,4,2,2484,Residential,2008-05-16T00:00:00Z,331200.0,38.56803,-121.30996599999999,331200.0,331200.0
149 OPUS CIR,95834,CA,SACRAMENTO,4,3,2258,Residential,2008-05-16T00:00:00Z,332000.0,38.6354,-121.53499,332000.0,332000.0
580 REGENCY PARK CIR,95835,CA,SACRAMENTO,3,3,2212,Residential,2008-05-16T00:00:00Z,334000.0,38.674864,-121.4958,334000.0,334000.0
5544 CAMAS CT,95662,CA,ORANGEVALE,3,2,1616,Residential,2008-05-16T00:00:00Z,335000.0,38.667703,-121.209456,335000.0,335000.0
5102 ARCHCREST WAY,95835,CA,SACRAMENTO,4,2,2372,Residential,2008-05-16T00:00:00Z,341000.0,38.668409999999994,-121.49463899999999,341000.0,341000.0
5725 BALFOR RD,95765,CA,ROCKLIN,5,3,2606,Residential,2008-05-16T00:00:00Z,346375.0,38.807815999999995,-121.270008,346375.0,346375.0
7697 ROSEHALL DR,95678,CA,ROSEVILLE,5,3,0,Residential,2008-05-16T00:00:00Z,347225.0,38.79218,-121.28595,347225.0,347225.0
4821 HUTSON WAY,95757,CA,ELK GROVE,5,3,2877,Residential,2008-05-16T00:00:00Z,349000.0,38.386239,-121.448159,349000.0,349000.0
4509 WINJE DR,95843,CA,ANTELOPE,3,2,2960,Residential,2008-05-16T00:00:00Z,350000.0,38.709513,-121.359357,350000.0,350000.0
1965 LAURELHURST LN,95648,CA,LINCOLN,2,2,0,Residential,2008-05-16T00:00:00Z,350000.0,38.853869,-121.27174199999999,350000.0,350000.0
6709 ROSE BRIDGE DR,95678,CA,ROSEVILLE,3,2,2172,Residential,2008-05-16T00:00:00Z,350000.0,38.792460999999996,-121.27571100000002,350000.0,350000.0
281 SPYGLASS HL,95678,CA,ROSEVILLE,3,2,2100,Condo,2008-05-16T00:00:00Z,350000.0,38.762153000000005,-121.283451,350000.0,350000.0
7709 RIVER VILLAGE DR,95831,CA,SACRAMENTO,3,2,1795,Residential,2008-05-16T00:00:00Z,351000.0,38.483212,-121.54019,351000.0,351000.0
4165 BRISBANE CIR,95762,CA,EL DORADO HILLS,3,2,0,Residential,2008-05-16T00:00:00Z,356200.0,38.686067,-121.07341299999999,356200.0,356200.0
506 BEDFORD CT,95661,CA,ROSEVILLE,4,2,2295,Residential,2008-05-16T00:00:00Z,360000.0,38.733985,-121.23676599999999,360000.0,360000.0
9048 PINTO CANYON WAY,95747,CA,ROSEVILLE,4,3,2577,Residential,2008-05-16T00:00:00Z,367463.0,38.792493,-121.33189899999999,367463.0,367463.0
2274 IVY BRIDGE DR,95747,CA,ROSEVILLE,0,0,0,Residential,2008-05-16T00:00:00Z,375000.0,38.778560999999996,-121.362008,375000.0,375000.0
14004 WALNUT AVE,95690,CA,WALNUT GROVE,3,1,1727,Residential,2008-05-16T00:00:00Z,380000.0,38.247659000000006,-121.515129,380000.0,380000.0
6905 FRANKFORT CT,95758,CA,ELK GROVE,3,2,1485,Residential,2008-05-16T00:00:00Z,380578.0,38.429139,-121.42344399999999,380578.0,380578.0
3621 WINTUN DR,95608,CA,CARMICHAEL,3,2,1655,Residential,2008-05-16T00:00:00Z,386222.0,38.629929,-121.323086,386222.0,386222.0
201 KIRKLAND CT,95648,CA,LINCOLN,0,0,0,Residential,2008-05-16T00:00:00Z,389000.0,38.867125,-121.31908500000002,389000.0,389000.0
12075 APPLESBURY CT,95742,CA,RANCHO CORDOVA,0,0,0,Residential,2008-05-16T00:00:00Z,390000.0,38.5357,-121.2249,390000.0,390000.0
1975 SIDESADDLE WAY,95661,CA,ROSEVILLE,3,2,2049,Residential,2008-05-16T00:00:00Z,395500.0,38.737871999999996,-121.249025,395500.0,395500.0
5420 ALMOND FALLS WAY,95742,CA,RANCHO CORDOVA,0,0,0,Residential,2008-05-16T00:00:00Z,396000.0,38.527384000000005,-121.233531,396000.0,396000.0
9677 PILLITERI CT,95757,CA,ELK GROVE,5,3,2875,Residential,2008-05-16T00:00:00Z,397000.0,38.405571,-121.445186,397000.0,397000.0
1515 EL CAMINO VERDE DR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-16T00:00:00Z,,38.904869,-121.32075,87956.60606060606,4897.0
556 PLATT CIR,95762,CA,EL DORADO HILLS,4,2,2199,Residential,2008-05-16T00:00:00Z,400000.0,38.656299,-121.079783,400000.0,400000.0
1792 DIAMOND WOODS CIR,95747,CA,ROSEVILLE,4,3,0,Residential,2008-05-16T00:00:00Z,412500.0,38.808581,-121.32785,412500.0,412500.0
1124 PERKINS WAY,95818,CA,SACRAMENTO,2,1,1304,Residential,2008-05-16T00:00:00Z,413500.0,38.551611,-121.50443700000001,413500.0,413500.0
4748 SALEM WAY,95608,CA,CARMICHAEL,3,2,2334,Residential,2008-05-16T00:00:00Z,415000.0,38.634111,-121.353376,415000.0,415000.0
1484 RADCLIFFE WAY,95603,CA,AUBURN,4,3,2278,Residential,2008-05-16T00:00:00Z,420454.0,38.935579,-121.07901799999999,420454.0,420454.0
51 AIKEN WAY,95819,CA,SACRAMENTO,3,1,1493,Residential,2008-05-16T00:00:00Z,425000.0,38.579326,-121.44252,425000.0,425000.0
2818 KNOLLWOOD DR,95682,CA,CAMERON PARK,3,2,0,Residential,2008-05-16T00:00:00Z,425000.0,38.669805,-120.999007,425000.0,425000.0
1536 STONEY CROSS LN,95648,CA,LINCOLN,0,0,0,Residential,2008-05-16T00:00:00Z,,38.860007,-121.310946,87956.60606060606,4897.0
509 CASTILLIAN CT,95747,CA,ROSEVILLE,5,3,0,Residential,2008-05-16T00:00:00Z,438000.0,38.804773,-121.341195,438000.0,438000.0
700 HUNTER PL,95630,CA,FOLSOM,5,3,2787,Residential,2008-05-16T00:00:00Z,441000.0,38.660509999999995,-121.16368899999999,441000.0,441000.0
1240 FAY CIR,95831,CA,SACRAMENTO,5,3,2824,Residential,2008-05-16T00:00:00Z,445000.0,38.506371,-121.51445600000001,445000.0,445000.0
1113 SANDWICK WAY,95630,CA,FOLSOM,4,3,3261,Residential,2008-05-16T00:00:00Z,446000.0,38.673882,-121.10507700000001,446000.0,446000.0
3108 DELWOOD WAY,95821,CA,SACRAMENTO,4,2,2053,Residential,2008-05-16T00:00:00Z,,38.621565999999994,-121.37088200000001,167666.66666666666,140000.0
3212 CORNICHE LN,95661,CA,ROSEVILLE,4,3,2379,Residential,2008-05-16T00:00:00Z,455000.0,38.750577,-121.232768,455000.0,455000.0
2159 BECKETT DR,95762,CA,EL DORADO HILLS,3,2,0,Residential,2008-05-16T00:00:00Z,460000.0,38.680092,-121.03646699999999,460000.0,460000.0
4320 FOUR SEASONS RD,95667,CA,PLACERVILLE,3,2,0,Residential,2008-05-16T00:00:00Z,475000.0,38.690867,-120.69364099999999,475000.0,475000.0
6401 MARSHALL RD,95633,CA,GARDEN VALLEY,3,2,0,Residential,2008-05-16T00:00:00Z,490000.0,38.84255,-120.8754,490000.0,490000.0
2089 BECKETT DR,95762,CA,EL DORADO HILLS,4,2,0,Residential,2008-05-16T00:00:00Z,493000.0,38.681778,-121.03583799999998,493000.0,493000.0
6196 EDGEHILL DR,95762,CA,EL DORADO HILLS,5,4,0,Residential,2008-05-16T00:00:00Z,508000.0,38.676131,-121.038931,508000.0,508000.0
200 HILLSFORD CT,95747,CA,ROSEVILLE,0,0,0,Residential,2008-05-16T00:00:00Z,511000.0,38.780051,-121.37871799999999,511000.0,511000.0
8217 PLUMERIA AVE,95628,CA,FAIR OAKS,3,2,3173,Residential,2008-05-16T00:00:00Z,525000.0,38.650735,-121.258628,525000.0,525000.0
4841 VILLAGE GREEN DR,95762,CA,EL DORADO HILLS,4,3,0,Residential,2008-05-16T00:00:00Z,,38.664066,-121.056735,498677.6842105263,471000.0
3863 LAS PASAS WAY,95864,CA,SACRAMENTO,3,1,1348,Residential,2008-05-16T00:00:00Z,545000.0,38.588936,-121.37360600000001,545000.0,545000.0
820 DANA CT,95603,CA,AUBURN,4,3,0,Residential,2008-05-16T00:00:00Z,,38.865246,-121.09486899999999,367363.5,352727.0
1165 37TH ST,95816,CA,SACRAMENTO,2,1,1252,Residential,2008-05-16T00:00:00Z,575000.0,38.568438,-121.457854,575000.0,575000.0
203 CASCADE FALLS DR,95630,CA,FOLSOM,4,3,3229,Residential,2008-05-16T00:00:00Z,575000.0,38.703962,-121.1871,575000.0,575000.0
9880 IZILDA CT,95829,CA,SACRAMENTO,5,4,3863,Residential,2008-05-16T00:00:00Z,598695.0,38.45326,-121.32573000000001,598695.0,598695.0
1800 AVONDALE DR,95747,CA,ROSEVILLE,5,3,0,Residential,2008-05-16T00:00:00Z,600000.0,38.798448,-121.344054,600000.0,600000.0
4620 BROMWICH CT,95677,CA,ROCKLIN,4,3,0,Residential,2008-05-16T00:00:00Z,600000.0,38.772672,-121.22023200000001,600000.0,600000.0
620 KESWICK CT,95746,CA,GRANITE BAY,4,3,2356,Residential,2008-05-16T00:00:00Z,600000.0,38.732096000000006,-121.21914199999999,600000.0,600000.0
4478 GREENBRAE RD,95677,CA,ROCKLIN,0,0,0,Residential,2008-05-16T00:00:00Z,600000.0,38.781134,-121.222801,600000.0,600000.0
