street,city,state,zip,beds,baths,sq__ft,type,sale_date,price,latitude,longitude
8716 LONGSPUR WAY,ANTELOPE,CA,95843,3,2,1479,Residential,2008-05-16T00:00:00Z,205000,38.724083,-121.3584
6320 EL DORADO ST,EL DORADO,CA,95623,2,1,1040,Residential,2008-05-16T00:00:00Z,205000,38.678758,-120.844118
6320 EL DORADO ST,EL DORADO,CA,95623,2,1,1040,Residential,2008-05-16T00:00:00Z,205000,38.678758,-120.844118
2328 DOROTHY JUNE WAY,SACRAMENTO,CA,95838,3,2,1430,Residential,2008-05-16T00:00:00Z,205878,38.641727,-121.412703
2328 DOROTHY JUNE WAY,SACRAMENTO,CA,95838,3,2,1430,Residential,2008-05-16T00:00:00Z,205878,38.641727,-121.412703
1986 DANVERS WAY,SACRAMENTO,CA,95832,4,2,1800,Residential,2008-05-16T00:00:00Z,207000,38.47723,-121.492568
7901 GAZELLE TRAIL WAY,ANTELOPE,CA,95843,4,2,1953,Residential,2008-05-16T00:00:00Z,207744,38.71174,-121.342675
6080 BRIDGECROSS DR,SACRAMENTO,CA,95835,3,2,1120,Residential,2008-05-16T00:00:00Z,209000,38.681952,-121.505009
20 GROTH CIR,SACRAMENTO,CA,95834,3,2,1232,Residential,2008-05-16T00:00:00Z,,38.640807,-121.533522
1900 DANBROOK DR,SACRAMENTO,CA,95835,1,1,984,Condo,2008-05-16T00:00:00Z,210944,38.668433,-121.503471
140 VENTO CT,ROSEVILLE,CA,95678,3,2,0,Condo,2008-05-16T00:00:00Z,212500,38.793533,-121.289685
140 VENTO CT,ROSEVILLE,CA,95678,3,2,0,Condo,2008-05-16T00:00:00Z,212500,38.793533,-121.289685
8442 KEUSMAN ST,ELK GROVE,CA,95758,4,2,2329,Residential,2008-05-16T00:00:00Z,213750,38.449651,-121.414704
8442 KEUSMAN ST,ELK GROVE,CA,95758,4,2,2329,Residential,2008-05-16T00:00:00Z,213750,38.449651,-121.414704
9552 SUNLIGHT LN,ELK GROVE,CA,95758,3,2,1351,Residential,2008-05-16T00:00:00Z,215000,38.410561,-121.404327
2733 YUMA CT,CAMERON PARK,CA,95682,2,2,0,Residential,2008-05-16T00:00:00Z,215000,38.691215,-120.994949
2733 YUMA CT,CAMERON PARK,CA,95682,2,2,0,Residential,2008-05-16T00:00:00Z,215000,38.691215,-120.994949
1407 TIFFANY CIR,ROSEVILLE,CA,95661,4,1,1376,Residential,2008-05-16T00:00:00Z,215000,38.736392,-121.2664
636 CRESTVIEW DR,DIAMOND SPRINGS,CA,95619,3,2,1300,Residential,2008-05-16T00:00:00Z,216033,38.688255,-120.810235
1528 HESKET WAY,SACRAMENTO,CA,95825,4,2,1566,Residential,2008-05-16T00:00:00Z,220000,38.593598,-121.403637
2327 32ND ST,SACRAMENTO,CA,95817,2,1,1115,Residential,2008-05-16T00:00:00Z,220000,38.557433,-121.47034
2327 32ND ST,SACRAMENTO,CA,95817,2,1,1115,Residential,2008-05-16T00:00:00Z,220000,38.557433,-121.47034
1833 2ND AVE,SACRAMENTO,CA,95818,2,1,1032,Residential,2008-05-16T00:00:00Z,220000,38.556818,-121.490669
1833 2ND AVE,SACRAMENTO,CA,95818,2,1,1032,Residential,2008-05-16T00:00:00Z,220000,38.556818,-121.490669
7252 CARRIAGE DR,CITRUS HEIGHTS,CA,95621,4,2,1419,Residential,2008-05-16T00:00:00Z,220000,38.698058,-121.294893
9815 PASO FINO WAY,ELK GROVE,CA,95757,3,2,1261,Residential,2008-05-16T00:00:00Z,220000,38.404888,-121.443998
5532 ENGLE RD,CARMICHAEL,CA,95608,2,2,1637,Residential,2008-05-16T00:00:00Z,220702,38.63173,-121.335286
5532 ENGLE RD,CARMICHAEL,CA,95608,2,2,1637,Residential,2008-05-16T00:00:00Z,220702,38.63173,-121.335286
1139 CLINTON RD,SACRAMENTO,CA,95825,4,2,1776,Multi-Family,2008-05-16T00:00:00Z,221250,38.585291,-121.406824
9176 SAGE GLEN WAY,ELK GROVE,CA,95758,3,2,1338,Residential,2008-05-16T00:00:00Z,222000,38.423913,-121.439115
9176 SAGE GLEN WAY,ELK GROVE,CA,95758,3,2,1338,Residential,2008-05-16T00:00:00Z,222000,38.423913,-121.439115
9967 HATHERTON WAY,ELK GROVE,CA,95757,0,0,0,Residential,2008-05-16T00:00:00Z,222500,38.3052,-121.4033
9967 HATHERTON WAY,ELK GROVE,CA,95757,0,0,0,Residential,2008-05-16T00:00:00Z,222500,38.3052,-121.4033
9264 BOULDER RIVER WAY,ELK GROVE,CA,95624,5,2,2254,Residential,2008-05-16T00:00:00Z,222750,38.421713,-121.345191
320 GROTH CIR,SACRAMENTO,CA,95834,3,2,1441,Residential,2008-05-16T00:00:00Z,225000,38.638882,-121.531883
137 GUNNISON AVE,SACRAMENTO,CA,95838,4,2,1991,Residential,2008-05-16T00:00:00Z,225000,38.650729,-121.466483
8209 RIVALLO WAY,SACRAMENTO,CA,95829,4,3,2126,Residential,2008-05-16T00:00:00Z,228750,38.459524,-121.3501
8637 PERIWINKLE CIR,ELK GROVE,CA,95624,3,2,1094,Residential,2008-05-16T00:00:00Z,229000,38.443184,-121.364388
8637 PERIWINKLE CIR,ELK GROVE,CA,95624,3,2,1094,Residential,2008-05-16T00:00:00Z,229000,38.443184,-121.364388
3425 MEADOW WAY,ROCKLIN,CA,95677,3,2,1462,Residential,2008-05-16T00:00:00Z,,38.798028,-121.235364
107 JARVIS CIR,SACRAMENTO,CA,95834,5,3,2258,Residential,2008-05-16T00:00:00Z,232500,38.639891,-121.537603
2319 THORES ST,RANCHO CORDOVA,CA,95670,3,2,1074,Residential,2008-05-16T00:00:00Z,233000,38.59675,-121.312716
8935 MOUNTAIN HOME CT,ELK GROVE,CA,95624,4,2,2111,Residential,2008-05-16T00:00:00Z,233500,38.38751,-121.370276
2566 SERENATA WAY,SACRAMENTO,CA,95835,3,2,1686,Residential,2008-05-16T00:00:00Z,239000,38.671556,-121.520916
4085 COUNTRY DR,ANTELOPE,CA,95843,4,3,1915,Residential,2008-05-16T00:00:00Z,240000,38.706209,-121.369509
9297 TROUT WAY,ELK GROVE,CA,95624,4,2,2367,Residential,2008-05-16T00:00:00Z,240000,38.420637,-121.375798
9297 TROUT WAY,ELK GROVE,CA,95624,4,2,2367,Residential,2008-05-16T00:00:00Z,240000,38.420637,-121.375798
7 ARCHIBALD CT,SACRAMENTO,CA,95823,3,2,1962,Residential,2008-05-16T00:00:00Z,240971,38.443305,-121.435296
11130 EEL RIVER CT,RANCHO CORDOVA,CA,95670,2,2,1406,Residential,2008-05-16T00:00:00Z,242000,38.625932,-121.271517
8323 REDBANK WAY,SACRAMENTO,CA,95829,3,2,1789,Residential,2008-05-16T00:00:00Z,243450,38.455753,-121.349273
16 BRONCO CREEK CT,SACRAMENTO,CA,95835,4,2,1876,Residential,2008-05-16T00:00:00Z,243500,38.674226,-121.525497
8316 NORTHAM DR,ANTELOPE,CA,95843,3,2,1235,Residential,2008-05-16T00:00:00Z,246544,38.720767,-121.376678
4240 WINJE DR,ANTELOPE,CA,95843,4,2,2504,Residential,2008-05-16T00:00:00Z,246750,38.70884,-121.359559
3569 SODA WAY,SACRAMENTO,CA,95834,0,0,0,Residential,2008-05-16T00:00:00Z,247000,38.631139,-121.501879
5118 ROBANDER ST,CARMICHAEL,CA,95608,3,2,1676,Residential,2008-05-16T00:00:00Z,247000,38.657267,-121.310352
5976 KYLENCH CT,CITRUS HEIGHTS,CA,95621,3,2,1367,Residential,2008-05-16T00:00:00Z,249000,38.708966,-121.32467
9247 DELAIR WAY,ELK GROVE,CA,95758,4,3,1899,Residential,2008-05-16T00:00:00Z,249000,38.422241,-121.458022
9247 DELAIR WAY,ELK GROVE,CA,95758,4,3,1899,Residential,2008-05-16T00:00:00Z,249000,38.422241,-121.458022
9054 DESCENDANT DR,ELK GROVE,CA,95758,3,2,1636,Residential,2008-05-16T00:00:00Z,250000,38.428852,-121.415628
3450 WHITNOR CT,SACRAMENTO,CA,95821,3,2,1828,Residential,2008-05-16T00:00:00Z,250000,38.627698,-121.369698
6288 LONETREE BLVD,ROCKLIN,CA,95765,0,0,0,Residential,2008-05-16T00:00:00Z,,38.804993,-121.293609
9355 MATADOR WAY,SACRAMENTO,CA,95826,4,2,1438,Residential,2008-05-16T00:00:00Z,252000,38.555633,-121.350691
8671 SUMMER SUN WAY,ELK GROVE,CA,95624,3,2,1451,Residential,2008-05-16T00:00:00Z,255000,38.442845,-121.373272
1890 GENEVA PL,SACRAMENTO,CA,95825,3,1,1520,Residential,2008-05-16T00:00:00Z,255000,38.599449,-121.400305
1813 AVENIDA MARTINA,ROSEVILLE,CA,95747,3,2,1506,Residential,2008-05-16T00:00:00Z,255000,38.776649,-121.339589
1813 AVENIDA MARTINA,ROSEVILLE,CA,95747,3,2,1506,Residential,2008-05-16T00:00:00Z,255000,38.776649,-121.339589
191 BARNHART CIR,SACRAMENTO,CA,95835,4,2,2605,Residential,2008-05-16T00:00:00Z,257200,38.675594,-121.515878
6221 GREEN TOP WAY,ORANGEVALE,CA,95662,3,2,1196,Residential,2008-05-16T00:00:00Z,260000,38.679409,-121.219107
6221 GREEN TOP WAY,ORANGEVALE,CA,95662,3,2,1196,Residential,2008-05-16T00:00:00Z,260000,38.679409,-121.219107
2298 PRIMROSE LN,LINCOLN,CA,95648,3,2,1621,Residential,2008-05-16T00:00:00Z,260000,38.89918,-121.322514
5635 LOS PUEBLOS WAY,SACRAMENTO,CA,95835,3,2,1811,Residential,2008-05-16T00:00:00Z,263500,38.679191,-121.537622
10165 LOFTON WAY,ELK GROVE,CA,95757,3,2,1540,Residential,2008-05-16T00:00:00Z,266510,38.387708,-121.436522
10165 LOFTON WAY,ELK GROVE,CA,95757,3,2,1540,Residential,2008-05-16T00:00:00Z,266510,38.387708,-121.436522
1251 GREEN RAVINE DR,LINCOLN,CA,95648,4,2,0,Residential,2008-05-16T00:00:00Z,267750,38.88156,-121.301343
1251 GREEN RAVINE DR,LINCOLN,CA,95648,4,2,0,Residential,2008-05-16T00:00:00Z,267750,38.88156,-121.301343
6001 SHOO FLY RD,PLACERVILLE,CA,95667,0,0,0,Residential,2008-05-16T00:00:00Z,270000,38.813546,-120.809254
3040 PARKHAM DR,ROSEVILLE,CA,95747,0,0,0,Residential,2008-05-16T00:00:00Z,271000,38.770835,-121.366996
2674 TAM O SHANTER DR,EL DORADO HILLS,CA,95762,4,2,0,Residential,2008-05-16T00:00:00Z,272700,38.695801,-121.079216
6007 MARYBELLE LN,SHINGLE SPRINGS,CA,95682,0,0,0,Unkown,2008-05-16T00:00:00Z,275000,38.64347,-120.888183
9949 NESTLING CIR,ELK GROVE,CA,95757,3,2,1543,Residential,2008-05-16T00:00:00Z,275000,38.397455,-121.468391
2915 HOLDREGE WAY,SACRAMENTO,CA,95835,5,3,2494,Residential,2008-05-16T00:00:00Z,,38.663728,-121.525833
2915 HOLDREGE WAY,SACRAMENTO,CA,95835,5,3,2494,Residential,2008-05-16T00:00:00Z,,38.663728,-121.525833
2678 BRIARTON DR,LINCOLN,CA,95648,3,2,1650,Residential,2008-05-16T00:00:00Z,276500,38.844116,-121.274806
294 SPARROW DR,GALT,CA,95632,4,3,2214,Residential,2008-05-16T00:00:00Z,278000,38.258976,-121.321266
2987 DIORITE WAY,SACRAMENTO,CA,95835,5,3,2280,Residential,2008-05-16T00:00:00Z,279000,38.667332,-121.528276
6326 APPIAN WAY,CARMICHAEL,CA,95608,3,2,1443,Residential,2008-05-16T00:00:00Z,280000,38.66266,-121.316858
6326 APPIAN WAY,CARMICHAEL,CA,95608,3,2,1443,Residential,2008-05-16T00:00:00Z,280000,38.66266,-121.316858
6905 COBALT WAY,CITRUS HEIGHTS,CA,95621,4,2,1582,Residential,2008-05-16T00:00:00Z,280000,38.691393,-121.305215
8986 HAFLINGER WAY,ELK GROVE,CA,95757,3,2,1857,Residential,2008-05-16T00:00:00Z,285000,38.397923,-121.450219
2916 BABSON DR,ELK GROVE,CA,95758,3,2,1735,Residential,2008-05-16T00:00:00Z,288000,38.417191,-121.473897
10133 NEBBIOLO CT,ELK GROVE,CA,95624,4,3,2096,Residential,2008-05-16T00:00:00Z,289000,38.391085,-121.347231
1103 COMMONS DR,SACRAMENTO,CA,95825,3,2,1720,Residential,2008-05-16T00:00:00Z,290000,38.567865,-121.410699
4636 TEAL BAY CT,ANTELOPE,CA,95843,4,2,2160,Residential,2008-05-16T00:00:00Z,290000,38.704554,-121.354753
1524 YOUNGS AVE,SACRAMENTO,CA,95838,4,2,1382,Residential,2008-05-16T00:00:00Z,293996,38.644927,-121.43054
865 CONRAD CT,PLACERVILLE,CA,95667,3,2,0,Residential,2008-05-16T00:00:00Z,294000,38.729993,-120.802458
8463 TERRACOTTA CT,ELK GROVE,CA,95624,4,2,1721,Residential,2008-05-16T00:00:00Z,,38.450548,-121.363002
5747 KING RD,LOOMIS,CA,95650,4,2,1328,Residential,2008-05-16T00:00:00Z,295000,38.825096,-121.198432
8253 KEEGAN WAY,ELK GROVE,CA,95624,0,0,0,Residential,2008-05-16T00:00:00Z,298000,38.446286,-121.400817
9204 TROUT WAY,ELK GROVE,CA,95624,4,2,1982,Residential,2008-05-16T00:00:00Z,298000,38.422221,-121.375799
9204 TROUT WAY,ELK GROVE,CA,95624,4,2,1982,Residential,2008-05-16T00:00:00Z,298000,38.422221,-121.375799
1828 2ND AVE,SACRAMENTO,CA,95818,2,1,1144,Residential,2008-05-16T00:00:00Z,299000,38.556844,-121.490769
1113 COMMONS DR,SACRAMENTO,CA,95825,2,2,1623,Residential,2008-05-16T00:00:00Z,,38.567795,-121.410703
2341 BIG STRIKE TRL,COOL,CA,95614,3,2,1457,Residential,2008-05-16T00:00:00Z,300000,38.905927,-120.975169
9452 RED SPRUCE WAY,ELK GROVE,CA,95624,6,3,2555,Residential,2008-05-16T00:00:00Z,300000,38.404505,-121.346938
9452 RED SPRUCE WAY,ELK GROVE,CA,95624,6,3,2555,Residential,2008-05-16T00:00:00Z,300000,38.404505,-121.346938
5776 TERRACE DR,ROCKLIN,CA,95765,3,2,1577,Residential,2008-05-16T00:00:00Z,300567,38.800539,-121.260979
5908 MCLEAN DR,ELK GROVE,CA,95757,5,3,2592,Residential,2008-05-16T00:00:00Z,303000,38.38912,-121.434389
8215 PEREGRINE WAY,CITRUS HEIGHTS,CA,95610,3,2,1401,Residential,2008-05-16T00:00:00Z,305000,38.715493,-121.26293
1104 HILLSDALE LN,LINCOLN,CA,95648,4,2,0,Residential,2008-05-16T00:00:00Z,306000,38.865017,-121.32302
2949 PANAMA AVE,CARMICHAEL,CA,95608,3,2,1502,Residential,2008-05-16T00:00:00Z,310000,38.618369,-121.326187
1356 HARTLEY WAY,FOLSOM,CA,95630,3,2,1327,Residential,2008-05-16T00:00:00Z,310000,38.651617,-121.131674
633 HANISCH DR,ROSEVILLE,CA,95678,4,3,1800,Residential,2008-05-16T00:00:00Z,310000,38.76349,-121.275881
63 ANGEL ISLAND CIR,SACRAMENTO,CA,95831,4,2,2169,Residential,2008-05-16T00:00:00Z,311518,38.490408,-121.547664
1571 WILD OAK LN,LINCOLN,CA,95648,5,3,2457,Residential,2008-05-16T00:00:00Z,312000,38.844144,-121.274174
5222 COPPER SUNSET WAY,RANCHO CORDOVA,CA,95742,0,0,0,Residential,2008-05-16T00:00:00Z,313000,38.529181,-121.224755
5601 SPINDRIFT LN,ORANGEVALE,CA,95662,4,2,2004,Residential,2008-05-16T00:00:00Z,315000,38.668289,-121.192316
652 FIFTEEN MILE DR,ROSEVILLE,CA,95678,4,3,2212,Residential,2008-05-16T00:00:00Z,315000,38.775872,-121.298864
7921 DOE TRAIL WAY,ANTELOPE,CA,95843,5,3,3134,Residential,2008-05-16T00:00:00Z,315000,38.711927,-121.343608
4204 LUSK DR,SACRAMENTO,CA,95864,3,2,1360,Residential,2008-05-16T00:00:00Z,315000,38.606569,-121.368424
5321 DELTA DR,ROCKLIN,CA,95765,4,2,0,Residential,2008-05-16T00:00:00Z,315000,38.815493,-121.262908
5321 DELTA DR,ROCKLIN,CA,95765,4,2,0,Residential,2008-05-16T00:00:00Z,315000,38.815493,-121.262908
5608 ROSEDALE WAY,SACRAMENTO,CA,95822,3,2,1276,Residential,2008-05-16T00:00:00Z,320000,38.525115,-121.518689
5608 ROSEDALE WAY,SACRAMENTO,CA,95822,3,2,1276,Residential,2008-05-16T00:00:00Z,320000,38.525115,-121.518689
3372 BERETANIA WAY,SACRAMENTO,CA,95834,4,3,2962,Residential,2008-05-16T00:00:00Z,322000,38.64977,-121.53448
2422 STEFANIE DR,ROCKLIN,CA,95765,4,2,1888,Residential,2008-05-16T00:00:00Z,325000,38.82273,-121.26424
3232 PARKHAM DR,ROSEVILLE,CA,95747,0,0,0,Residential,2008-05-16T00:00:00Z,325500,38.772821,-121.364821
448 ELMWOOD CT,ROSEVILLE,CA,95678,3,2,0,Residential,2008-05-16T00:00:00Z,326951,38.771917,-121.304439
1214 DAWNWOOD DR,GALT,CA,95632,3,2,1548,Residential,2008-05-16T00:00:00Z,328370,38.290119,-121.286023
1440 EMERALD LN,LINCOLN,CA,95648,2,2,0,Residential,2008-05-16T00:00:00Z,330000,38.861864,-121.267478
3349 CORVINA DR,RANCHO CORDOVA,CA,95670,4,3,2109,Residential,2008-05-16T00:00:00Z,330000,38.580545,-121.279016
10254 JULIANA WAY,SACRAMENTO,CA,95827,4,2,2484,Residential,2008-05-16T00:00:00Z,331200,38.56803,-121.309966
149 OPUS CIR,SACRAMENTO,CA,95834,4,3,2258,Residential,2008-05-16T00:00:00Z,332000,38.6354,-121.53499
580 REGENCY PARK CIR,SACRAMENTO,CA,95835,3,3,2212,Residential,2008-05-16T00:00:00Z,334000,38.674864,-121.4958
5544 CAMAS CT,ORANGEVALE,CA,95662,3,2,1616,Residential,2008-05-16T00:00:00Z,335000,38.667703,-121.209456
5102 ARCHCREST WAY,SACRAMENTO,CA,95835,4,2,2372,Residential,2008-05-16T00:00:00Z,341000,38.66841,-121.494639
5725 BALFOR RD,ROCKLIN,CA,95765,5,3,2606,Residential,2008-05-16T00:00:00Z,346375,38.807816,-121.270008
7697 ROSEHALL DR,ROSEVILLE,CA,95678,5,3,0,Residential,2008-05-16T00:00:00Z,347225,38.79218,-121.28595
7697 ROSEHALL DR,ROSEVILLE,CA,95678,5,3,0,Residential,2008-05-16T00:00:00Z,347225,38.79218,-121.28595
4821 HUTSON WAY,ELK GROVE,CA,95757,5,3,2877,Residential,2008-05-16T00:00:00Z,349000,38.386239,-121.448159
4509 WINJE DR,ANTELOPE,CA,95843,3,2,2960,Residential,2008-05-16T00:00:00Z,350000,38.709513,-121.359357
1965 LAURELHURST LN,LINCOLN,CA,95648,2,2,0,Residential,2008-05-16T00:00:00Z,350000,38.853869,-121.271742
6709 ROSE BRIDGE DR,ROSEVILLE,CA,95678,3,2,2172,Residential,2008-05-16T00:00:00Z,350000,38.792461,-121.275711
6709 ROSE BRIDGE DR,ROSEVILLE,CA,95678,3,2,2172,Residential,2008-05-16T00:00:00Z,350000,38.792461,-121.275711
281 SPYGLASS HL,ROSEVILLE,CA,95678,3,2,2100,Condo,2008-05-16T00:00:00Z,350000,38.762153,-121.283451
281 SPYGLASS HL,ROSEVILLE,CA,95678,3,2,2100,Condo,2008-05-16T00:00:00Z,350000,38.762153,-121.283451
7709 RIVER VILLAGE DR,SACRAMENTO,CA,95831,3,2,1795,Residential,2008-05-16T00:00:00Z,351000,38.483212,-121.54019
4165 BRISBANE CIR,EL DORADO HILLS,CA,95762,3,2,0,Residential,2008-05-16T00:00:00Z,356200,38.686067,-121.073413
506 BEDFORD CT,ROSEVILLE,CA,95661,4,2,2295,Residential,2008-05-16T00:00:00Z,360000,38.733985,-121.236766
9048 PINTO CANYON WAY,ROSEVILLE,CA,95747,4,3,2577,Residential,2008-05-16T00:00:00Z,367463,38.792493,-121.331899
2274 IVY BRIDGE DR,ROSEVILLE,CA,95747,0,0,0,Residential,2008-05-16T00:00:00Z,375000,38.778561,-121.362008
14004 WALNUT AVE,WALNUT GROVE,CA,95690,3,1,1727,Residential,2008-05-16T00:00:00Z,380000,38.247659,-121.515129
14004 WALNUT AVE,WALNUT GROVE,CA,95690,3,1,1727,Residential,2008-05-16T00:00:00Z,380000,38.247659,-121.515129
6905 FRANKFORT CT,ELK GROVE,CA,95758,3,2,1485,Residential,2008-05-16T00:00:00Z,380578,38.429139,-121.423444
6905 FRANKFORT CT,ELK GROVE,CA,95758,3,2,1485,Residential,2008-05-16T00:00:00Z,380578,38.429139,-121.423444
3621 WINTUN DR,CARMICHAEL,CA,95608,3,2,1655,Residential,2008-05-16T00:00:00Z,386222,38.629929,-121.323086
201 KIRKLAND CT,LINCOLN,CA,95648,0,0,0,Residential,2008-05-16T00:00:00Z,389000,38.867125,-121.319085
201 KIRKLAND CT,LINCOLN,CA,95648,0,0,0,Residential,2008-05-16T00:00:00Z,389000,38.867125,-121.319085
12075 APPLESBURY CT,RANCHO CORDOVA,CA,95742,0,0,0,Residential,2008-05-16T00:00:00Z,390000,38.5357,-121.2249
1975 SIDESADDLE WAY,ROSEVILLE,CA,95661,3,2,2049,Residential,2008-05-16T00:00:00Z,395500,38.737872,-121.249025
5420 ALMOND FALLS WAY,RANCHO CORDOVA,CA,95742,0,0,0,Residential,2008-05-16T00:00:00Z,396000,38.527384,-121.233531
9677 PILLITERI CT,ELK GROVE,CA,95757,5,3,2875,Residential,2008-05-16T00:00:00Z,397000,38.405571,-121.445186
1515 EL CAMINO VERDE DR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-16T00:00:00Z,,38.904869,-121.32075
556 PLATT CIR,EL DORADO HILLS,CA,95762,4,2,2199,Residential,2008-05-16T00:00:00Z,400000,38.656299,-121.079783
1792 DIAMOND WOODS CIR,ROSEVILLE,CA,95747,4,3,0,Residential,2008-05-16T00:00:00Z,412500,38.808581,-121.32785
1124 PERKINS WAY,SACRAMENTO,CA,95818,2,1,1304,Residential,2008-05-16T00:00:00Z,413500,38.551611,-121.504437
4748 SALEM WAY,CARMICHAEL,CA,95608,3,2,2334,Residential,2008-05-16T00:00:00Z,415000,38.634111,-121.353376
1484 RADCLIFFE WAY,AUBURN,CA,95603,4,3,2278,Residential,2008-05-16T00:00:00Z,420454,38.935579,-121.079018
1484 RADCLIFFE WAY,AUBURN,CA,95603,4,3,2278,Residential,2008-05-16T00:00:00Z,420454,38.935579,-121.079018
51 AIKEN WAY,SACRAMENTO,CA,95819,3,1,1493,Residential,2008-05-16T00:00:00Z,425000,38.579326,-121.44252
51 AIKEN WAY,SACRAMENTO,CA,95819,3,1,1493,Residential,2008-05-16T00:00:00Z,425000,38.579326,-121.44252
2818 KNOLLWOOD DR,CAMERON PARK,CA,95682,3,2,0,Residential,2008-05-16T00:00:00Z,425000,38.669805,-120.999007
1536 STONEY CROSS LN,LINCOLN,CA,95648,0,0,0,Residential,2008-05-16T00:00:00Z,,38.860007,-121.310946
509 CASTILLIAN CT,ROSEVILLE,CA,95747,5,3,0,Residential,2008-05-16T00:00:00Z,438000,38.804773,-121.341195
509 CASTILLIAN CT,ROSEVILLE,CA,95747,5,3,0,Residential,2008-05-16T00:00:00Z,438000,38.804773,-121.341195
700 HUNTER PL,FOLSOM,CA,95630,5,3,2787,Residential,2008-05-16T00:00:00Z,441000,38.66051,-121.163689
1240 FAY CIR,SACRAMENTO,CA,95831,5,3,2824,Residential,2008-05-16T00:00:00Z,445000,38.506371,-121.514456
1113 SANDWICK WAY,FOLSOM,CA,95630,4,3,3261,Residential,2008-05-16T00:00:00Z,446000,38.673882,-121.105077
3108 DELWOOD WAY,SACRAMENTO,CA,95821,4,2,2053,Residential,2008-05-16T00:00:00Z,,38.621566,-121.370882
3212 CORNICHE LN,ROSEVILLE,CA,95661,4,3,2379,Residential,2008-05-16T00:00:00Z,455000,38.750577,-121.232768
2159 BECKETT DR,EL DORADO HILLS,CA,95762,3,2,0,Residential,2008-05-16T00:00:00Z,460000,38.680092,-121.036467
4320 FOUR SEASONS RD,PLACERVILLE,CA,95667,3,2,0,Residential,2008-05-16T00:00:00Z,475000,38.690867,-120.693641
6401 MARSHALL RD,GARDEN VALLEY,CA,95633,3,2,0,Residential,2008-05-16T00:00:00Z,490000,38.84255,-120.8754
6401 MARSHALL RD,GARDEN VALLEY,CA,95633,3,2,0,Residential,2008-05-16T00:00:00Z,490000,38.84255,-120.8754
2089 BECKETT DR,EL DORADO HILLS,CA,95762,4,2,0,Residential,2008-05-16T00:00:00Z,493000,38.681778,-121.035838
6196 EDGEHILL DR,EL DORADO HILLS,CA,95762,5,4,0,Residential,2008-05-16T00:00:00Z,508000,38.676131,-121.038931
200 HILLSFORD CT,ROSEVILLE,CA,95747,0,0,0,Residential,2008-05-16T00:00:00Z,511000,38.780051,-121.378718
8217 PLUMERIA AVE,FAIR OAKS,CA,95628,3,2,3173,Residential,2008-05-16T00:00:00Z,525000,38.650735,-121.258628
4841 VILLAGE GREEN DR,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-16T00:00:00Z,,38.664066,-121.056735
3863 LAS PASAS WAY,SACRAMENTO,CA,95864,3,1,1348,Residential,2008-05-16T00:00:00Z,545000,38.588936,-121.373606
820 DANA CT,AUBURN,CA,95603,4,3,0,Residential,2008-05-16T00:00:00Z,,38.865246,-121.094869
1165 37TH ST,SACRAMENTO,CA,95816,2,1,1252,Residential,2008-05-16T00:00:00Z,575000,38.568438,-121.457854
203 CASCADE FALLS DR,FOLSOM,CA,95630,4,3,3229,Residential,2008-05-16T00:00:00Z,575000,38.703962,-121.1871
9880 IZILDA CT,SACRAMENTO,CA,95829,5,4,3863,Residential,2008-05-16T00:00:00Z,598695,38.45326,-121.32573
9880 IZILDA CT,SACRAMENTO,CA,95829,5,4,3863,Residential,2008-05-16T00:00:00Z,598695,38.45326,-121.32573
1800 AVONDALE DR,ROSEVILLE,CA,95747,5,3,0,Residential,2008-05-16T00:00:00Z,600000,38.798448,-121.344054
4620 BROMWICH CT,ROCKLIN,CA,95677,4,3,0,Residential,2008-05-16T00:00:00Z,600000,38.772672,-121.220232
620 KESWICK CT,GRANITE BAY,CA,95746,4,3,2356,Residential,2008-05-16T00:00:00Z,600000,38.732096,-121.219142
4478 GREENBRAE RD,ROCKLIN,CA,95677,0,0,0,Residential,2008-05-16T00:00:00Z,600000,38.781134,-121.222801
8432 BRIGGS DR,ROSEVILLE,CA,95747,5,3,3579,Residential,2008-05-16T00:00:00Z,610000,38.78861,-121.339495
200 CRADLE MOUNTAIN CT,EL DORADO HILLS,CA,95762,0,0,0,Residential,2008-05-16T00:00:00Z,622500,38.6478,-121.0309
2065 IMPRESSIONIST WAY,EL DORADO HILLS,CA,95762,0,0,0,Residential,2008-05-16T00:00:00Z,680000,38.682961,-121.033253
2982 ABERDEEN LN,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-16T00:00:00Z,879000,38.706692,-121.058869
9401 BARREL RACER CT,WILTON,CA,95693,4,3,4400,Residential,2008-05-16T00:00:00Z,884790,38.415298,-121.194858
9401 BARREL RACER CT,WILTON,CA,95693,4,3,4400,Residential,2008-05-16T00:00:00Z,884790,38.415298,-121.194858
3720 VISTA DE MADERA,LINCOLN,CA,95648,3,3,0,Residential,2008-05-16T00:00:00Z,1551,38.851645,-121.231742
3720 VISTA DE MADERA,LINCOLN,CA,95648,3,3,0,Residential,2008-05-16T00:00:00Z,1551,38.851645,-121.231742
14151 INDIO DR,SLOUGHHOUSE,CA,95683,3,4,5822,Residential,2008-05-16T00:00:00Z,2000,38.490447,-121.129337
7401 TOULON LN,SACRAMENTO,CA,95828,4,2,1512,Residential,2008-05-15T00:00:00Z,56950,38.488628,-121.387759
